description,latitude,created,longitude,__CLASS__,adref,salary_min,redirect_url,id,salary_is_predicted,title,salary_max,company.__CLASS__,company.display_name,location.area,location.__CLASS__,location.display_name,category.tag,category.__CLASS__,category.label,contract_time,contract_type
"CDL-A Dedicated Truck Drivers: Avg $1,400/wk & $1,500 Bonus. Average $1,400 per week $1,500 Sign On Bonus Home Weekly 100% No Touch Freight Paid Vacation Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, and Critical Illness Coverage Health Care & Flexible…",35.96507,2026-08-09T09:22:22Z,-86.514712,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibGlTUV9QbVQ4UkdsRHVPbmdDY2xGdyIsImkiOiI1ODM0Njk2MTc4In0.LaxXJD54Ev5jMTPkLvVqVYcJj1olalKVmErKr_L7q-M,0.0,https://www.adzuna.com/land/ad/5834696178?se=liSQ_PmT8RGlDuOngCclFw&utm_medium=api&utm_source=abfa41a4&v=41695855A249E10FA6B652CCE7A08647416C03E5,5834696178,0,Class A CDL Company Driver - 6mo EXP Required - Dedicated - Dry Van - $1.4k per week - U.S. Xpress - Dedicated,72800.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Tennessee', 'Rutherford County', 'Smyrna']",Adzuna::API::Response::Location,"Smyrna, Rutherford County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
"CDL-A Dedicated Truck Drivers: Avg $1,400/wk & $1,500 Bonus. Average $1,400 per week $1,500 Sign On Bonus Home Weekly 100% No Touch Freight Paid Vacation Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, and Critical Illness Coverage Health Care & Flexible…",34.954281,2026-08-09T09:22:22Z,-90.050894,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNDY5NjI0NCIsInMiOiJsaVNRX1BtVDhSR2xEdU9uZ0NjbEZ3In0.dS7i2k6Kp_zgRWv0F8KbyRYdGSU-p4Cp2NaTJKyNH3I,0.0,https://www.adzuna.com/land/ad/5834696244?se=liSQ_PmT8RGlDuOngCclFw&utm_medium=api&utm_source=abfa41a4&v=89819EE0E096EC8B265933E0DF3CA46BC66BA4D2,5834696244,0,Truck Driver Company - 6mo EXP Required - Dedicated - Dry Van - $1.4k per week - U.S. Xpress - Dedicated,72800.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Mississippi', 'DeSoto County', 'Jago']",Adzuna::API::Response::Location,"Jago, DeSoto County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
"CDL-A Dedicated Truck Drivers: Avg $1,400/wk & $1,500 Bonus. Average $1,400 per week $1,500 Sign On Bonus Home Weekly 100% No Touch Freight Paid Vacation Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, and Critical Illness Coverage Health Care & Flexible…",36.105431,2026-08-09T09:22:22Z,-87.642315,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibGlTUV9QbVQ4UkdsRHVPbmdDY2xGdyIsImkiOiI1ODM0Njk2MTY3In0.EuhNaODcMLUZtZzIao52TYwzfaM4sc562rdLc4_Jlw4,0.0,https://www.adzuna.com/land/ad/5834696167?se=liSQ_PmT8RGlDuOngCclFw&utm_medium=api&utm_source=abfa41a4&v=B78AC494424290ED48C206ADC380DF8DEEADDE0F,5834696167,0,Class A CDL Company Driver - 6mo EXP Required - Dedicated - Dry Van - $1.4k per week - U.S. Xpress - Dedicated,72800.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Tennessee', 'Humphreys County', 'Mc Ewen']",Adzuna::API::Response::Location,"Mc Ewen, Humphreys County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
"CDL-A Dedicated Truck Drivers: Avg $1,400/wk & $1,500 Bonus. Average $1,400 per week $1,500 Sign On Bonus Home Weekly 100% No Touch Freight Paid Vacation Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, and Critical Illness Coverage Health Care & Flexible…",38.352997,2026-08-09T09:22:22Z,-87.56833,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibGlTUV9QbVQ4UkdsRHVPbmdDY2xGdyIsImkiOiI1ODM0Njk2MTUxIn0.Uz2d0fpARaGhn1_9JHC3qi9wjSuaPCih-rSHpiandpU,0.0,https://www.adzuna.com/land/ad/5834696151?se=liSQ_PmT8RGlDuOngCclFw&utm_medium=api&utm_source=abfa41a4&v=CCA08125882F1EB63B7629B44D550E862C118B1E,5834696151,0,Truck Driver Company - 6mo EXP Required - Dedicated - Dry Van - $1.4k per week - U.S. Xpress - Dedicated,72800.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Indiana', 'Gibson County', 'Princeton']",Adzuna::API::Response::Location,"Princeton, Gibson County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
"CDL-A Dedicated Truck Drivers: Avg $1,400/wk & $1,500 Bonus. Average $1,400 per week $1,500 Sign On Bonus Home Weekly 100% No Touch Freight Paid Vacation Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, and Critical Illness Coverage Health Care & Flexible…",35.07756,2026-08-09T09:22:22Z,-89.68788,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibGlTUV9QbVQ4UkdsRHVPbmdDY2xGdyIsImkiOiI1ODM0Njk2MjA4In0.CnUw3uKe4rV5xXsjOnKpP5s104tdlbhGbFqXzFiqb0g,0.0,https://www.adzuna.com/land/ad/5834696208?se=liSQ_PmT8RGlDuOngCclFw&utm_medium=api&utm_source=abfa41a4&v=483451602D55C5BC1093552FBD7AE13D1E330C6C,5834696208,0,CDL-A Company Driver - 6mo EXP Required - Dedicated - Dry Van - $1.4k per week - U.S. Xpress - Dedicated,72800.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Tennessee', 'Shelby County', 'Collierville']",Adzuna::API::Response::Location,"Collierville, Shelby County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
"CDL-A Dedicated Truck Drivers: Avg $1,400/wk & $1,500 Bonus. Average $1,400 per week $1,500 Sign On Bonus Home Weekly 100% No Touch Freight Paid Vacation Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, and Critical Illness Coverage Health Care & Flexible…",36.660576,2026-08-09T09:22:22Z,-87.417856,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNDY5NjE1NSIsInMiOiJsaVNRX1BtVDhSR2xEdU9uZ0NjbEZ3In0.Piife0k-OdOvMjRjzwnUAJEIjTAin_o_A7x7sTjGgdg,0.0,https://www.adzuna.com/land/ad/5834696155?se=liSQ_PmT8RGlDuOngCclFw&utm_medium=api&utm_source=abfa41a4&v=FC12D79C057CDAB215ADF6173AB47170CEA90D16,5834696155,0,Truck Driver Company - 6mo EXP Required - Dedicated - Dry Van - $1.4k per week - U.S. Xpress - Dedicated,72800.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Kentucky', 'Christian County', 'Oak Grove']",Adzuna::API::Response::Location,"Oak Grove, Christian County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
"CDL-A Dedicated Truck Drivers: Avg $1,400/wk & $1,500 Bonus. Average $1,400 per week $1,500 Sign On Bonus Home Weekly 100% No Touch Freight Paid Vacation Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, and Critical Illness Coverage Health Care & Flexible…",32.483743,2026-08-09T09:22:22Z,-90.123881,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNDY5NjIwMCIsInMiOiIzRjJoX2ZtVDhSR2xEdU9uZ0NjbEZ3In0.fIKAFetmz-siZocGzCtVbj2yjlLziJVfoBUYGXmAoew,0.0,https://www.adzuna.com/land/ad/5834696200?se=3F2h_fmT8RGlDuOngCclFw&utm_medium=api&utm_source=abfa41a4&v=0BBD54038C6058E75DD0EE2A87E7D2AA450E9EF0,5834696200,0,Truck Driver Company - 6mo EXP Required - Dedicated - Dry Van - $1.4k per week - U.S. Xpress - Dedicated,72800.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Mississippi', 'Madison County', 'Madison']",Adzuna::API::Response::Location,"Madison, Madison County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
"CDL-A Dedicated Truck Drivers: Avg $1,400/wk & $1,500 Bonus. Average $1,400 per week $1,500 Sign On Bonus Home Weekly 100% No Touch Freight Paid Vacation Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, and Critical Illness Coverage Health Care & Flexible…",36.904865,2026-08-09T09:22:22Z,-89.930276,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0YyaF9mbVQ4UkdsRHVPbmdDY2xGdyIsImkiOiI1ODM0Njk2Mjc2In0.Ywb6PfxG17Cj7YIciyGzzW5R4-qhKon1Lqea3Gr9Cso,0.0,https://www.adzuna.com/land/ad/5834696276?se=3F2h_fmT8RGlDuOngCclFw&utm_medium=api&utm_source=abfa41a4&v=48CCC8EDEE3BD80D187F5951D18F230BB97A44FC,5834696276,0,Truck Driver Company - 6mo EXP Required - Dedicated - Dry Van - $1.4k per week - U.S. Xpress - Dedicated,72800.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Missouri', 'Stoddard County', 'Bloomfield']",Adzuna::API::Response::Location,"Bloomfield, Stoddard County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
"CDL-A Dedicated Truck Drivers: Avg $1,400/wk & $1,500 Bonus. Average $1,400 per week $1,500 Sign On Bonus Home Weekly 100% No Touch Freight Paid Vacation Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, and Critical Illness Coverage Health Care & Flexible…",34.9587,2026-08-09T09:22:22Z,-89.99448,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0YyaF9mbVQ4UkdsRHVPbmdDY2xGdyIsImkiOiI1ODM0Njk2MjI3In0.GBsL-kBcW_qLm7qEOAnc0uvrjvC5znGjPTFKJUxM_S0,0.0,https://www.adzuna.com/land/ad/5834696227?se=3F2h_fmT8RGlDuOngCclFw&utm_medium=api&utm_source=abfa41a4&v=6F6DA9ECFFD7EDB24F1A23F75502E8D0AA5FC56D,5834696227,0,Class A CDL Company Driver - 6mo EXP Required - Dedicated - Dry Van - $1.4k per week - U.S. Xpress - Dedicated,72800.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Mississippi', 'DeSoto County', 'Southaven']",Adzuna::API::Response::Location,"Southaven, DeSoto County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
"CDL-A Dedicated Truck Drivers: Avg $1,400/wk & $1,500 Bonus. Average $1,400 per week $1,500 Sign On Bonus Home Weekly 100% No Touch Freight Paid Vacation Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, and Critical Illness Coverage Health Care & Flexible…",36.379974,2026-08-09T09:22:22Z,-86.460778,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNDY5NjE5MiIsInMiOiIzRjJoX2ZtVDhSR2xEdU9uZ0NjbEZ3In0.dmnXRecIBXbuwqTEkyy0rW03joT8sbbO9ntuMGvUpbE,0.0,https://www.adzuna.com/land/ad/5834696192?se=3F2h_fmT8RGlDuOngCclFw&utm_medium=api&utm_source=abfa41a4&v=0C57E10C075854885F4628FB984A37A19C9FD3CA,5834696192,0,Class A CDL Company Driver - 6mo EXP Required - Dedicated - Dry Van - $1.4k per week - U.S. Xpress - Dedicated,72800.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Tennessee', 'Sumner County', 'Gallatin']",Adzuna::API::Response::Location,"Gallatin, Sumner County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
"CDL-A Dedicated Truck Drivers: Avg $1,400/wk & $1,500 Bonus. Average $1,400 per week $1,500 Sign On Bonus Home Weekly 100% No Touch Freight Paid Vacation Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, and Critical Illness Coverage Health Care & Flexible…",33.941599,2026-08-09T09:22:22Z,-85.626723,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0YyaF9mbVQ4UkdsRHVPbmdDY2xGdyIsImkiOiI1ODM0Njk2MjUxIn0.Q3zr1DhnaPcq-Lgpn4kDkprpTU-FNmhT-p-w9crmpXs,0.0,https://www.adzuna.com/land/ad/5834696251?se=3F2h_fmT8RGlDuOngCclFw&utm_medium=api&utm_source=abfa41a4&v=A9DBB394F53D1CBB4CA074C335C27C41F2EABC11,5834696251,0,CDL-A Company Driver - 6mo EXP Required - Dedicated - Dry Van - $1.4k per week - U.S. Xpress - Dedicated,72800.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Alabama', 'Calhoun County', 'Piedmont']",Adzuna::API::Response::Location,"Piedmont, Calhoun County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
"CDL-A Dedicated Truck Drivers: Avg $1,400/wk & $1,500 Bonus. Average $1,400 per week $1,500 Sign On Bonus Home Weekly 100% No Touch Freight Paid Vacation Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, and Critical Illness Coverage Health Care & Flexible…",36.185416,2026-08-09T09:22:22Z,-86.600435,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0YyaF9mbVQ4UkdsRHVPbmdDY2xGdyIsImkiOiI1ODM0Njk2MjAyIn0.9vmDsjBkPKet2ohpIqHSrd654DBwJg1NwuLuNpaoR9I,0.0,https://www.adzuna.com/land/ad/5834696202?se=3F2h_fmT8RGlDuOngCclFw&utm_medium=api&utm_source=abfa41a4&v=5743FAE30D86E1BB98418049D2929E77AED9B969,5834696202,0,Truck Driver Company - 6mo EXP Required - Dedicated - Dry Van - $1.4k per week - U.S. Xpress - Dedicated,72800.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Tennessee', 'Davidson County', 'Hermitage']",Adzuna::API::Response::Location,"Hermitage, Davidson County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
"CDL-A Dedicated Truck Drivers: Avg $1,400/wk & $1,500 Bonus. Average $1,400 per week $1,500 Sign On Bonus Home Weekly 100% No Touch Freight Paid Vacation Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, and Critical Illness Coverage Health Care & Flexible…",35.700536,2026-08-09T09:22:22Z,-89.998022,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNDY5NjI0OCIsInMiOiIzRjJoX2ZtVDhSR2xEdU9uZ0NjbEZ3In0.wiNf8gFJAYAiBlBIncl2geKzWzkKxfvLq04uuF_unDg,0.0,https://www.adzuna.com/land/ad/5834696248?se=3F2h_fmT8RGlDuOngCclFw&utm_medium=api&utm_source=abfa41a4&v=30ACB065243114EEB1E7C077082CAB24976394DF,5834696248,0,CDL-A Company Driver - 6mo EXP Required - Dedicated - Dry Van - $1.4k per week - U.S. Xpress - Dedicated,72800.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Arkansas', 'Mississippi County', 'Osceola']",Adzuna::API::Response::Location,"Osceola, Mississippi County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
"CDL-A Dedicated Truck Drivers: Avg $1,400/wk & $1,500 Bonus. Average $1,400 per week $1,500 Sign On Bonus Home Weekly 100% No Touch Freight Paid Vacation Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, and Critical Illness Coverage Health Care & Flexible…",35.867993,2026-08-09T09:22:22Z,-90.175143,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNDY5NjI3MyIsInMiOiIzRjJoX2ZtVDhSR2xEdU9uZ0NjbEZ3In0.CtLCzpNzqX_aoHzECxqTZ5eQGg8F-LQZv7djzWwmiUQ,0.0,https://www.adzuna.com/land/ad/5834696273?se=3F2h_fmT8RGlDuOngCclFw&utm_medium=api&utm_source=abfa41a4&v=75E1AD498817FEFB7948E61C449A080D8B167E19,5834696273,0,Dedicated CDL-A Company Driver - 6mo EXP Required - Dry Van - $1.4k per week - U.S. Xpress - Dedicated,72800.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Arkansas', 'Mississippi County', 'Manila']",Adzuna::API::Response::Location,"Manila, Mississippi County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
"CDL-A Dedicated Truck Drivers: Avg $1,400/wk & $1,500 Bonus. Average $1,400 per week $1,500 Sign On Bonus Home Weekly 100% No Touch Freight Paid Vacation Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, and Critical Illness Coverage Health Care & Flexible…",36.105431,2026-08-09T09:22:22Z,-87.642315,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNDY5NjE2NSIsInMiOiIzRjJoX2ZtVDhSR2xEdU9uZ0NjbEZ3In0.W7Dc7YJ6pBFgidcPL3ZSynsRQVt6-4Xw6nIAnVrEx4Y,0.0,https://www.adzuna.com/land/ad/5834696165?se=3F2h_fmT8RGlDuOngCclFw&utm_medium=api&utm_source=abfa41a4&v=FDB6947BD7FD3A3B567D5CB4B4787AAC16309206,5834696165,0,Truck Driver Company - 6mo EXP Required - Dedicated - Dry Van - $1.4k per week - U.S. Xpress - Dedicated,72800.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Tennessee', 'Humphreys County', 'Mc Ewen']",Adzuna::API::Response::Location,"Mc Ewen, Humphreys County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
"CDL-A Dedicated Truck Drivers: Avg $1,400/wk & $1,500 Bonus. Average $1,400 per week $1,500 Sign On Bonus Home Weekly 100% No Touch Freight Paid Vacation Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, and Critical Illness Coverage Health Care & Flexible…",34.952722,2026-08-09T09:22:22Z,-89.830439,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNDY5NjIxMiIsInMiOiIzRjJoX2ZtVDhSR2xEdU9uZ0NjbEZ3In0.fHB1D3_z5wWC8vPCdDaRnRQUCdUP56lm6L6rZHXGbV8,0.0,https://www.adzuna.com/land/ad/5834696212?se=3F2h_fmT8RGlDuOngCclFw&utm_medium=api&utm_source=abfa41a4&v=55E5CF7C67E007BB2E35E577C9E97ED5832087C8,5834696212,0,CDL-A Company Driver - 6mo EXP Required - Dedicated - Dry Van - $1.4k per week - U.S. Xpress - Dedicated,72800.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Mississippi', 'DeSoto County', 'Olive Branch']",Adzuna::API::Response::Location,"Olive Branch, DeSoto County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",38.906704,2026-08-09T09:22:21Z,-77.041912,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0YyaF9mbVQ4UkdsRHVPbmdDY2xGdyIsImkiOiI1ODM0Njk2MDYzIn0.G6-RPYA4XKYxYjC8RH1k2KZDkwSQoCCU2LB_aZWLpT4,0.0,https://www.adzuna.com/land/ad/5834696063?se=3F2h_fmT8RGlDuOngCclFw&utm_medium=api&utm_source=abfa41a4&v=55AA9FE2F33A78383671B9835C6586C35FB5E447,5834696063,0,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,70000.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Washington, D.C.']",Adzuna::API::Response::Location,"Washington, D.C., US",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,full_time,
