description,created,__CLASS__,id,salary_is_predicted,title,latitude,salary_max,adref,redirect_url,salary_min,longitude,location.area,location.display_name,location.__CLASS__,company.display_name,company.__CLASS__,category.tag,category.__CLASS__,category.label,contract_time,contract_type
"Job Description Job Description The Lansing School District serves over 10,000 PreK-12 students across 25 school buildings in the increasingly diverse urban community of Lansing, MI. We are unique compared to other districts because of the wide variety of exciting and innovative educational options from which families and staff members can choose. All of Lansing School District’s team members are dedicated to our mission to provide an excellent education to all students in a safe and nurturing …",2026-09-08T12:07:11Z,Adzuna::API::Response::Job,5875740213,1,Specialized Assistant: EI,42.704602,39190.18,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NTc0MDIxMyIsInMiOiJFbDZCX2FpcjhSRzNXTmo3dVVJOE13In0.HxhrrjGzWDTfRU10WZh6P0I3qvH5ePA1lh1440QJiYY,https://www.adzuna.com/land/ad/5875740213?se=El6B_air8RG3WNj7uUI8Mw&utm_medium=api&utm_source=abfa41a4&v=F7F132272C8C4B34F27243C848C12F5775B2A617,39190.18,-84.522934,"['US', 'Michigan', 'Ingham County', 'Lansing']","Lansing, Ingham County",Adzuna::API::Response::Location,Lansing School District,Adzuna::API::Response::Company,teaching-jobs,Adzuna::API::Response::Category,Teaching Jobs,,
"Job Description Job Description Description: JOB TITLE: Mudboats Assembler JOB SUMMARY The Mudboat Assemblers are responsible for assembly of mudboats from start to finish. POSITION QUALIFICATIONS/REQUIREMENTS Must be able to lift and carry items weighing up to 50 pounds unassisted 2 years of experience working with hand and power tools PREFERRED SKILLS: Knowledge of automobile assembly Problem solving skills Strong communication skills Dependable and punctual CORE DUTIES Install engines, drive…",2026-09-08T12:07:11Z,Adzuna::API::Response::Job,5875740215,1,Mudboats Assembler,28.37512,39774.02,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRWw2Ql9haXI4UkczV05qN3VVSThNdyIsImkiOiI1ODc1NzQwMjE1In0.Y3H4plh4yZYGsj4b2lImjbN0ZCYAuGxoPlraL5577E8,https://www.adzuna.com/land/ad/5875740215?se=El6B_air8RG3WNj7uUI8Mw&utm_medium=api&utm_source=abfa41a4&v=8E5D478D7B08CDC935C9AB2A0BB1CDC853454C50,39774.02,-80.738072,"['US', 'Florida', 'Brevard County', 'Cocoa']","Cocoa, Brevard County",Adzuna::API::Response::Location,Diamondback Airboats,Adzuna::API::Response::Company,manufacturing-jobs,Adzuna::API::Response::Category,Manufacturing Jobs,,
"Job Description Job Description Description: Stable In-house Therapy Team! Excellent Leadership! AVIR AT Golfcrest, a skilled nursing and post-acute care facility, is currently seeking a full time Physical Therapist Assistant to join our dedicated in-house therapy team. We seek a PTA who is passionate about delivering the best possible care to our patients and residents and who wants to be part of a fun, high energy, inter-disciplinary team. We see a wide range of conditions and offer opportuni…",2026-09-08T12:07:11Z,Adzuna::API::Response::Job,5875740214,1,Physical Therapist Assistant (PTA) FT,,70655.02,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NTc0MDIxNCIsInMiOiJFbDZCX2FpcjhSRzNXTmo3dVVJOE13In0.skNIo6HpdbNuLm6_R1pGL8YVAWVwXYyTcDhw0Rtowh8,https://www.adzuna.com/land/ad/5875740214?se=El6B_air8RG3WNj7uUI8Mw&utm_medium=api&utm_source=abfa41a4&v=AFAB631971822D9B9DC20AE809245BA29B77E84C,70655.02,,"['US', 'Texas', 'Harris County', 'Houston']","Houston, Harris County",Adzuna::API::Response::Location,Vital Therapy,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
"Job Description Job Description Description: The Home Health Speech Therapist provides specialized speech and language therapy services to patients in their homes. In this role you will be responsible for evaluating, diagnosing, and treating speech, language, communication, and swallowing disorders. Your role is crucial in developing personalized therapy plans, implementing effective interventions, and working collaboratively with patients and their families to improve communication skills and …",2026-09-08T12:07:11Z,Adzuna::API::Response::Job,5875740261,1,PRN Speech Therapist (SLP),,120813.87,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NTc0MDI2MSIsInMiOiJFbDZCX2FpcjhSRzNXTmo3dVVJOE13In0.seoLbZb1BFGPR-Ao_4w12KZEYNdCLAubX5HJT3zl-6Q,https://www.adzuna.com/land/ad/5875740261?se=El6B_air8RG3WNj7uUI8Mw&utm_medium=api&utm_source=abfa41a4&v=AF3EE3D07CC259AEA09B914325EC0A0A95F4F132,120813.87,,"['US', 'Ohio', 'Cuyahoga County', 'Cleveland']","Cleveland, Cuyahoga County",Adzuna::API::Response::Location,Advanced Home Health & Hospice of Cleveland,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
"Job Description Job Description Description: Department : Administration Reports To : Executive Director FLSA Status : Exempt Job Summary: The Business Office Manager is responsible for overseeing business office functions at the community. Responsible for general accounting function at the community, including accounts payable, accounts receivable and payroll. Handles and records cash transactions. Also responsible for coordinating and administering employment benefits on-site. Duties and Resp…",2026-09-08T12:07:11Z,Adzuna::API::Response::Job,5875740222,1,Business Office Manager,41.816736,64174.29,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRWw2Ql9haXI4UkczV05qN3VVSThNdyIsImkiOiI1ODc1NzQwMjIyIn0.V1iIMD8bjGNAYbtGJceVgyunip99h6yBlufVDBvUiBM,https://www.adzuna.com/land/ad/5875740222?se=El6B_air8RG3WNj7uUI8Mw&utm_medium=api&utm_source=abfa41a4&v=DCC500A631BF6B65AE7469A4934EF0D98B0D061F,64174.29,-71.409156,"['US', 'Rhode Island', 'Providence County', 'Providence']","Providence, Providence County",Adzuna::API::Response::Location,Highlands on the East Side,Adzuna::API::Response::Company,accounting-finance-jobs,Adzuna::API::Response::Category,Accounting & Finance Jobs,,
"Job Description Job Description Description: At Terra Fertility, we are reimagining fertility care by making it more accessible through transparent pricing, innovative technology, and comprehensive patient education. We aim to ensure that everyone—regardless of background, language, or identity—feels informed, empowered, and supported throughout their fertility journey. Role Summary The Advanced Practice Provider (NP or PA) plays a central role in delivering high-quality, patient-centered ferti…",2026-09-08T12:07:11Z,Adzuna::API::Response::Job,5875740290,1,Advanced Practice Provider (Nurse Practitioner or Physician Assistant),42.241192,220358.06,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NTc0MDI5MCIsInMiOiJFbDZCX2FpcjhSRzNXTmo3dVVJOE13In0.qfGhmVEbULwhvG2CvO850R_B3Cc_qxsRTvzIsLxtTEU,https://www.adzuna.com/land/ad/5875740290?se=El6B_air8RG3WNj7uUI8Mw&utm_medium=api&utm_source=abfa41a4&v=F1A5426A2EE2663DB89B09233A197DBC27A7335B,220358.06,-71.166143,"['US', 'Massachusetts', 'Norfolk County', 'Dedham']","Dedham, Norfolk County",Adzuna::API::Response::Location,Terra Fertility,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
"Job Description Job Description Description: Job description Physician Assistants/Nurse Practitionersare you ready for a change? Don't miss this terrific opportunity to work with an underserved patient population in one of the beautiful communities in the U.S.! Appalachian Mountain Health (""AMH""), a Federally Qualified Health Center network based in Asheville, NC, is hiring a Physician Assistant or Nurse Practitioner to join our exceptional clinical team. This position will be delivering qualit…",2026-09-08T12:07:11Z,Adzuna::API::Response::Job,5875740233,1,Physician Assistant - Nurse Practitioner - Family Practice,35.617895,111491.98,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NTc0MDIzMyIsInMiOiJFbDZCX2FpcjhSRzNXTmo3dVVJOE13In0.o7PUh-7R_sWMJoRGsggF_Lwg75Ryqlk2LoRIAd5GRGE,https://www.adzuna.com/land/ad/5875740233?se=El6B_air8RG3WNj7uUI8Mw&utm_medium=api&utm_source=abfa41a4&v=772FBFD844F637D282F56E345D8E577C73AF0B79,111491.98,-82.32123,"['US', 'North Carolina', 'Buncombe County', 'Black Mountain']","Black Mountain, Buncombe County",Adzuna::API::Response::Location,Appalachian Mountain Community Health Centers,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
"Job Description Job Description Description: About the Role We're looking for a skilled and detail-oriented General Assembler to join our manufacturing team. In this role, you will assemble complex 3D parts from flat pieces of sheet metal for commercial ovens. You'll be responsible for using a variety of tools and equipment to assemble parts and products according to specifications and work orders. If you have a passion for precision and thrive in a team environment, we want to talk to you. Req…",2026-09-08T12:07:11Z,Adzuna::API::Response::Job,5875740277,1,General Assembler,44.535668,38609.09,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NTc0MDI3NyIsInMiOiJFbDZCX2FpcjhSRzNXTmo3dVVJOE13In0.rejtMh3BQ-bLQi3tBhToUmwTP1VmsagCdz5dXgppBsE,https://www.adzuna.com/land/ad/5875740277?se=El6B_air8RG3WNj7uUI8Mw&utm_medium=api&utm_source=abfa41a4&v=92843CC628E4E1C4DF9F2DD2428EC53F1BDBD467,38609.09,-73.04255,"['US', 'Vermont', 'Chittenden County', 'Essex Junction']","Essex Junction, Chittenden County",Adzuna::API::Response::Location,Blodgett,Adzuna::API::Response::Company,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,,
"Job Description Job Description Description: Bilingual NP or PA | 4-Day Workweek | $105K-$150K  Profit Sharing Outpatient Primary Care | Spanish Required | Greensboro, NC Elizabeth Banzhaf, LPN Co-Founder & COO | Heartline Staffing Call or Text: 272-230-3157 LinkedIn: View Elizabeth's LinkedIn Prefer a confidential conversation instead of applying? Call or text Elizabeth directly at 272-230-3157 . Heartline Staffing is recruiting a Bilingual Nurse Practitioner or Physician Assistant for an esta…",2026-09-08T12:07:11Z,Adzuna::API::Response::Job,5875740258,1,Bilingual NP or PA | 4-Day Workweek | $105K-$150K  Profit Sharing,36.067604,60523.96,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRWw2Ql9haXI4UkczV05qN3VVSThNdyIsImkiOiI1ODc1NzQwMjU4In0.3umfcGY1Yn4T7DF1rDzVh5etQzEdnsW-UkViGiAu-3I,https://www.adzuna.com/land/ad/5875740258?se=El6B_air8RG3WNj7uUI8Mw&utm_medium=api&utm_source=abfa41a4&v=BA80DCC14DD8F7A063E07B9CD2D49D5FF0FBBC21,60523.96,-79.756811,"['US', 'North Carolina', 'Guilford County', 'Greensboro']","Greensboro, Guilford County",Adzuna::API::Response::Location,Purple Cow Recruiting,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
"Job Description Job Description Description: Attention all Nurse Practitioners, we are calling you to partner with us as independent contractors providing services to our Military Service members. We primarily work weekends, with some occasional weekdays under the Reserve Health Readiness Program (RHRP) in the State of Nebraska on an ""as needed basis"". We provide health readiness services to meet the medical and dental requirements to maintain a deployable military force for the following: U.S.…",2026-09-08T12:07:11Z,Adzuna::API::Response::Job,5875740271,1,Nurse Practitioner,41.266108,76141.65,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NTc0MDI3MSIsInMiOiJFbDZCX2FpcjhSRzNXTmo3dVVJOE13In0.6T7HyfTIRLAPCDOrPft1W-n7jIua-5_N44oep1B62aE,https://www.adzuna.com/land/ad/5875740271?se=El6B_air8RG3WNj7uUI8Mw&utm_medium=api&utm_source=abfa41a4&v=5AC2A0FA7D09A2BF5F184F636C22D6B05C4CB2E7,76141.65,-95.933046,"['US', 'Nebraska', 'Douglas County', 'Omaha']","Omaha, Douglas County",Adzuna::API::Response::Location,DOCS Health,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
"Job Description Job Description Description: Project Engineer IV is a position within the Distribution Department to lead the design of complex distribution projects. Candidates are expected to perform a variety of complex tasks, delegating and reviewing routine tasks of Project Engineers as well as Engineering Technicians. Responsibilities include providing technical oversight, subject matter expertise, and overall project leadership. Candidates should be capable of operating with minimal supe…",2026-09-08T12:07:11Z,Adzuna::API::Response::Job,5875740274,1,Project Engineer IV - Distribution,39.41955,110481.69,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NTc0MDI3NCIsInMiOiJFbDZCX2FpcjhSRzNXTmo3dVVJOE13In0.KD9btjuUp3NmLRLYswepZ0_GKbU9NzT7zojwcXZ_4oY,https://www.adzuna.com/land/ad/5875740274?se=El6B_air8RG3WNj7uUI8Mw&utm_medium=api&utm_source=abfa41a4&v=DC5A6E9A7433762110BBC6B848852FB767DC4E0A,110481.69,-76.780253,"['US', 'Maryland', 'Baltimore County', 'Owings Mills']","Owings Mills, Baltimore County",Adzuna::API::Response::Location,Booth & Associates LLC,Adzuna::API::Response::Company,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,,
"Job Description Job Description Description: Psychiatric Mental Health Nurse Practitioner (PMHNP) Compensation: Starting base salary up to $115,000 paid bi-weekly, prorated for hours worked for the initial 4 months after start date. Hourly rate available for schedules with 16 or more hours available per week. Following 4 months of employment compensation transitions to up to 60% of net collections. Employment Type: 1099 Independent Contractor Schedule: Prefer a minimum of 2 full days at 16 clin…",2026-09-08T12:07:11Z,Adzuna::API::Response::Job,5875740216,1,Psychiatric Mental Health Nurse Practitioner (PMHNP),35.998121,172277.52,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NTc0MDIxNiIsInMiOiJFbDZCX2FpcjhSRzNXTmo3dVVJOE13In0.ZeCqtbE_g0-KU-4opijjr5NoJqWSAL-jvclOh1CGs_c,https://www.adzuna.com/land/ad/5875740216?se=El6B_air8RG3WNj7uUI8Mw&utm_medium=api&utm_source=abfa41a4&v=419BB426A30D1CCCDF84CA699970C47442C45642,172277.52,-78.892044,"['US', 'North Carolina', 'Durham County', 'Durham']","Durham, Durham County",Adzuna::API::Response::Location,North Carolina Mental Health & Psychiatry Group,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
"Job Description Job Description Description: In-house Therapy Team! AVIR AT GOLDTHWAITE, a skilled nursing and post-acute rehabilitation center, is seeking a Full Time Occupational Therapy Assistant to join our dedicated in-house therapy team. We seek an OTA who is passionate about delivering the best care to our patients and residents and who wants to be part of a fun, high energy inter-disciplinary therapy team. We see a wide range of orthopedic and neurological conditions and offer you oppor…",2026-09-08T12:07:11Z,Adzuna::API::Response::Job,5875740289,1,Occupational Therapy Assistant (OTA) FT,32.579025,63464.21,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRWw2Ql9haXI4UkczV05qN3VVSThNdyIsImkiOiI1ODc1NzQwMjg5In0.VPlqs719ByS1uMk5YTv-CIHpM__LBCihq9GfAsdKDq0,https://www.adzuna.com/land/ad/5875740289?se=El6B_air8RG3WNj7uUI8Mw&utm_medium=api&utm_source=abfa41a4&v=CAEB1EDC453F3D24048333C89B54CF061888AC3A,63464.21,-97.362517,"['US', 'Texas', 'Tarrant County', 'Crowley']","Crowley, Tarrant County",Adzuna::API::Response::Location,Vital Therapy,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
"Job Description Job Description Description: The National WWII Museum is currently seeking a Theatre and AV Systems Technician. Under the supervision of the Co-Directors of Theater & AV Systems, the Theater and A/V Systems Technician will operate and maintain the museum’s multi-sensory theaters, exhibits, and live performance spaces. The Theater and A/V Systems Technician oversees all operational aspects of show lighting and Audio, show equipment, show action equipment and AV systems related to…",2026-09-08T12:07:11Z,Adzuna::API::Response::Job,5875740268,1,Theatre and AV Systems Technician,29.959577,47863.97,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRWw2Ql9haXI4UkczV05qN3VVSThNdyIsImkiOiI1ODc1NzQwMjY4In0.lpq7T3yjZvxHRkJxB_eDaBr9fPosUBoN1EbbzH4xOsk,https://www.adzuna.com/land/ad/5875740268?se=El6B_air8RG3WNj7uUI8Mw&utm_medium=api&utm_source=abfa41a4&v=56BC4C234EA9FF81EB5AC0931B46168D90D2C6B4,47863.97,-90.077013,"['US', 'Louisiana', 'Orleans Parish', 'New Orleans']","New Orleans, Orleans Parish",Adzuna::API::Response::Location,The National World War II Museum,Adzuna::API::Response::Company,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,,
"Job Description Job Description Description: Nurse Practitioner San Antonio, Texas | Stone Oak Area Full-Time | Monday–Friday | 8:00 AM–5:00 PM Practice medicine without taking the paperwork home. Join a physician-led team where you'll have dedicated clinical support, a consistent Monday–Friday schedule, and the resources to spend more of your time focused on patient care. Epic Pain Management is seeking a Nurse Practitioner (NP) to join our San Antonio team. As part of our growing organization…",2026-09-08T12:07:11Z,Adzuna::API::Response::Job,5875740248,1,Nurse Practitioner,29.46357,78481.97,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRWw2Ql9haXI4UkczV05qN3VVSThNdyIsImkiOiI1ODc1NzQwMjQ4In0.XNaDRIUcSN5b01wC5WOZNVHqPkpwWNyn13Ig2fMzo8A,https://www.adzuna.com/land/ad/5875740248?se=El6B_air8RG3WNj7uUI8Mw&utm_medium=api&utm_source=abfa41a4&v=193E47538701F85C7465EE4002863FE045E8C338,78481.97,-98.522671,"['US', 'Texas', 'Bexar County', 'San Antonio']","San Antonio, Bexar County",Adzuna::API::Response::Location,EXPRESS PAIN AND URGENT CARE PLLC,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
