description,longitude,adref,id,redirect_url,salary_max,salary_is_predicted,latitude,created,__CLASS__,salary_min,title,company.__CLASS__,company.display_name,category.__CLASS__,category.tag,category.label,location.area,location.__CLASS__,location.display_name,contract_time,contract_type
"URGENTLY HIRING CAREGIVERS! Become a Caregiver with TheKey and earn TOP PAY RATES of $17.00 per hour while building a meaningful career in a growing industry! TOP PAY RATES - $17.00 per hour Currently hiring for all shifts Full-time and part-time available TheKey is the largest provider of private pay in-home care for aging seniors in North America. As an Employer of Choice , our dedicated local teams provide exceptional support to our caregivers while they transform the lives of aging adults. …",-82.512622,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4OTg2MTk4OCIsInMiOiJnaDc1VUM0dzhSR3l6Y205TDJVYXZ3In0.2PNVMHoS3mzbkf_X--BfmOHuSsjWbqxN2OmF_q-KEQU,5689861988,https://www.adzuna.com/details/5689861988?utm_medium=api&utm_source=abfa41a4,37440.0,0,27.337518,2026-04-04T08:43:25Z,Adzuna::API::Response::Job,35360.0,Experienced Caregiver (CNA/PCA/HHA),Adzuna::API::Response::Company,Home Care Assistance,Adzuna::API::Response::Category,social-work-jobs,Social work Jobs,"['US', 'Florida', 'Sarasota County', 'Pinecraft']",Adzuna::API::Response::Location,"Pinecraft, Sarasota County",part_time,
" Take control of your schedule, your clients, and your income with high-end private duty care. Pay rates starting at $65/hr (varies on case by case basis, negotiated prior to starting case ) Who We Are: Concierge Nursing Referral Services, a branch of TheKey, is a top-tier nursing referral service. We connect private duty nurses (RN and LPN) and therapists (PT, PTA, OT, etc.) with discerning VIP clients seeking in-home care. We collaborate with experienced and compassionate clinicians to delive…",-118.258251,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ2g3NVVDNHc4Ukd5emNtOUwyVWF2dyIsImkiOiI1Njg5ODYxOTcwIn0.mytyu07opE36ALU4c8lUpNvtkiYNXa1XAGOsW-IJUME,5689861970,https://www.adzuna.com/details/5689861970?utm_medium=api&utm_source=abfa41a4,81744.18,1,34.008137,2026-04-04T08:43:25Z,Adzuna::API::Response::Job,81744.18,Private Duty Nurse (RN) – Concierge In-Home Care | Flexible Schedule | 1099,Adzuna::API::Response::Company,Home Care Assistance,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'California', 'Los Angeles County', 'Market']",Adzuna::API::Response::Location,"Market, Los Angeles County",,contract
"Thriveworks is currently seeking Licensed Clinicians to provide a mix of telehealth and face-to-face sessions in Manassas, VA. This role is eligible for a competitive ramp stipend for clinicians offering 30 hours of availability per week. At Thriveworks, we’re not just growing a practice—we’re building a movement to transform mental health care. Founded and led by clinicians, we understand what it takes to support our team so they can focus on what they do best: delivering exceptional care. Who…",-77.47599,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ2g3NVVDNHc4Ukd5emNtOUwyVWF2dyIsImkiOiI1Njg5ODYxOTY2In0.RXGE0-LbdYbnX9GnPciyxyvE8Z4P-h4mVruuq44Jjxk,5689861966,https://www.adzuna.com/land/ad/5689861966?se=gh75UC4w8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=CBB85EF1E811D3C2BDC443FA6A24A88E86037AE5,117305.83,1,38.74793,2026-04-04T08:43:24Z,Adzuna::API::Response::Job,117305.83,Licensed Talk Therapist - Fee For Service,Adzuna::API::Response::Company,Thriveworks,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'Virginia', 'Prince William County', 'Manassas']",Adzuna::API::Response::Location,"Manassas, Prince William County",,
"Careers With Purpose Join our not-for-profit organization that has provided over 100 years of housing and services to seniors with a commitment to quality care and service in a Christian environment. Facility: Gss Nd Mandan Miller Location: Mandan, ND Address: 3500 21st St SE, Mandan, ND 58554, USA Shift: Varies Job Schedule: Full time Weekly Hours: 40.00 Job Summary The MDS Nurse is responsible for the coordination, completion, and accuracy of the Minimum Data Set (MDS) assessments in complian…",-100.872258,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ2g3NVVDNHc4Ukd5emNtOUwyVWF2dyIsImkiOiI1Njg5ODYxOTY0In0.H02wUsNXSlwKWnIOv6YzbLyQcUs_HkRVJuRvsp2MN7k,5689861964,https://www.adzuna.com/land/ad/5689861964?se=gh75UC4w8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=E0270A2429B4009678137D9AD3092786F82E4372,159320.92,1,46.405331,2026-04-04T08:43:24Z,Adzuna::API::Response::Job,159320.92,"RN, Minimum Data Set (MDS) - Miller Pointe - FT Varying",Adzuna::API::Response::Company,Good Samaritan,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'North Dakota', 'Sioux County', 'Breien']",Adzuna::API::Response::Location,"Breien, Sioux County",part_time,
"Location Detail: St Vincents Medical Center (10427) Work where every moment matters. Every day, almost 40,000 Hartford HealthCare employees come to work with one thing in common: Pride in what we do, knowing every moment matters here. We invite you to become part of Connecticut’s most comprehensive healthcare network. St. Vincent’s Medical Center in Bridgeport has more than 3,200 employees. It includes a 473-bed community teaching hospital, a 76-bed inpatient psychiatric facility in Westport, a…",-73.457501,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4OTg2MTk1OCIsInMiOiJnaDc1VUM0dzhSR3l6Y205TDJVYXZ3In0.hk_qlyBN91meb2xMaD_z9YHRfl_QToJWiks-q37DQIY,5689861958,https://www.adzuna.com/land/ad/5689861958?se=gh75UC4w8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=BC62F2B7B933B2DCA43B9870557D19355113F3FA,35462.59,1,41.38864,2026-04-04T08:43:23Z,Adzuna::API::Response::Job,35462.59,Registered Nurse Resident (RN)- OR General Surgery,Adzuna::API::Response::Company,St. Vincent's Medical Center,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'Connecticut', 'Fairfield County', 'Danbury']",Adzuna::API::Response::Location,"Danbury, Fairfield County",,
"Location: Beaverton, Portland, Lake Oswego, and surrounding communities We are especially seeking caregivers who are open to ongoing weekend shifts and daytime shifts Become a Caregiver with TheKey while building a meaningful career in a growing industry! TOP PAY RATES - $20-24 per hour Currently hiring for day shifts (ability to start between 7am–9am preferred, as most shifts begin at 7am or 8am) , overnights, and weekend coverage Full-time and part-time available TheKey is the largest provide…",-122.8032,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4OTg2MTk1NyIsInMiOiJnaDc1VUM0dzhSR3l6Y205TDJVYXZ3In0.F1xLhqPd5Krd_zf7BOZqj5bloRgXo1PVOWJU0s3EiQk,5689861957,https://www.adzuna.com/details/5689861957?utm_medium=api&utm_source=abfa41a4,49920.0,0,45.4899,2026-04-04T08:43:23Z,Adzuna::API::Response::Job,41600.0,Now Hiring Caregivers  $250 Bonus,Adzuna::API::Response::Company,Home Care Assistance,Adzuna::API::Response::Category,social-work-jobs,Social work Jobs,"['US', 'Oregon', 'Washington County', 'West Slope']",Adzuna::API::Response::Location,"West Slope, Washington County",part_time,
"Location: Liberty Lake, Medical Lake, Cheney, and surrounding communities. Become a Caregiver with TheKey while building a meaningful career in a growing industry! TOP PAY RATES - $20-$24 per hour Currently hiring for all shifts Full-time and part-time available TheKey is the largest provider of private pay in-home care for aging seniors in North America. As an Employer of Choice , our dedicated local teams provide exceptional support to our caregivers while they transform the lives of aging ad…",-117.13974,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4OTg2MTk2MCIsInMiOiJnaDc1VUM0dzhSR3l6Y205TDJVYXZ3In0.b3rtnO6iC5zX1rmyLVK6KFTpTlkHtJRr6DpwHYcA8Sc,5689861960,https://www.adzuna.com/details/5689861960?utm_medium=api&utm_source=abfa41a4,49920.0,0,47.6217,2026-04-04T08:43:23Z,Adzuna::API::Response::Job,41600.0,Now Hiring Caregivers  $500 Bonus,Adzuna::API::Response::Company,Home Care Assistance,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'Washington', 'Spokane County', 'Spokane Valley']",Adzuna::API::Response::Location,"Spokane Valley, Spokane County",part_time,
"Location: Lake Oswego and surrounding communities. Become a Caregiver with TheKey while building a meaningful career in a growing industry! TOP PAY RATES - $20-24 per hour Currently hiring for day shifts (ability to start between 7am–9am preferred, as most shifts begin at 7am or 8am) , overnights, and weekend coverage Full-time and part-time available TheKey is the largest provider of private pay in-home care for aging seniors in North America. As an Employer of Choice , our dedicated local tea…",-122.724056,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ2g3NVVDNHc4Ukd5emNtOUwyVWF2dyIsImkiOiI1Njg5ODYxOTU2In0.oMQjtFMnJaeXVzGSA23oMLN8zVV2dd_Ioz3CGqgKoLY,5689861956,https://www.adzuna.com/details/5689861956?utm_medium=api&utm_source=abfa41a4,49920.0,0,45.410821,2026-04-04T08:43:23Z,Adzuna::API::Response::Job,41600.0,In-Home Care  Weekly Pay  $250 Bonus,Adzuna::API::Response::Company,Home Care Assistance,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'Oregon', 'Clackamas County', 'Lake Grove']",Adzuna::API::Response::Location,"Lake Grove, Clackamas County",part_time,
"Location: Tigard, Lake O,Sherwood, and surrounding communites We are especially seeking caregivers who are open to ongoing weekend shifts and daytime shifts Become a Caregiver with TheKey while building a meaningful career in a growing industry! TOP PAY RATES - $20-24 per hour Currently hiring for weekend coverage, day shifts, and overnights Full-time and part-time available TheKey is the largest provider of private pay in-home care for aging seniors in North America. As an Employer of Choice ,…",-122.7966,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4OTg2MTk1OSIsInMiOiJnaDc1VUM0dzhSR3l6Y205TDJVYXZ3In0.n5zfGGYvbE0zfDnyvd0sFnFsNuh4XfZVdNxYHAnFdoE,5689861959,https://www.adzuna.com/details/5689861959?utm_medium=api&utm_source=abfa41a4,49920.0,0,45.40392,2026-04-04T08:43:23Z,Adzuna::API::Response::Job,41600.0,Weekend Caregivers Needed  $250 Bonus,Adzuna::API::Response::Company,Home Care Assistance,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'Oregon', 'Washington County', 'King']",Adzuna::API::Response::Location,"King, Washington County",part_time,
"Location: Portland, Lake Oswego and surrounding communites We are especially seeking caregivers who are open to ongoing weekend shifts and daytime shifts Become a Caregiver with TheKey while building a meaningful career in a growing industry! TOP PAY RATES - $20-24 per hour Currently hiring for weekend coverage, weekday day shifts, and overnights Full-time and part-time available TheKey is the largest provider of private pay in-home care for aging seniors in North America. As an Employer of Cho…",-122.598102,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4OTg2MTk2MSIsInMiOiJnaDc1VUM0dzhSR3l6Y205TDJVYXZ3In0.jyJ9CrinF1h5krT3AK0bSGYYROX6-mQB4nXTw89Slls,5689861961,https://www.adzuna.com/details/5689861961?utm_medium=api&utm_source=abfa41a4,49920.0,0,45.484834,2026-04-04T08:43:23Z,Adzuna::API::Response::Job,41600.0,Weekend Caregivers Needed  $250 Bonus,Adzuna::API::Response::Company,Home Care Assistance,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'Oregon', 'Clackamas County', 'Milwaukie']",Adzuna::API::Response::Location,"Milwaukie, Clackamas County",part_time,
"This Position may be Eligible for a Sign On Bonus! Student Loan Repayment Available! About Us: At Athletico, we believe in the power of support – because a little help can lead to extraordinary achievements. Physical therapy isn’t just about recovery ; it’s about transformation. Our team thrives on providing life-changing care for our patients, and we know that achieving this begins with taking care of our own. Our mission is simple yet powerful: Extraordinary people improving lives. With compe…",-88.336723,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4OTg2MTk0MSIsInMiOiJnaDc1VUM0dzhSR3l6Y205TDJVYXZ3In0.LZ5qPZQHDejpE2Y4WZCFJYElFN7G1DcKSM1sjGY1D74,5689861941,https://www.adzuna.com/details/5689861941?utm_medium=api&utm_source=abfa41a4,82028.05,1,42.223367,2026-04-04T08:43:22Z,Adzuna::API::Response::Job,82028.05,Physical Therapist,Adzuna::API::Response::Company,Athletico,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'Illinois', 'McHenry County', 'Lakewood']",Adzuna::API::Response::Location,"Lakewood, McHenry County",full_time,
"This position is eligible for a sign on bonus, apply today! About Us: At Athletico, we believe in the power of support – because a little help can lead to extraordinary achievements. Physical therapy isn’t just about recovery ; it’s about transformation. Our team thrives on providing life-changing care for our patients, and we know that achieving this begins with taking care of our own. Our mission is simple yet powerful: Extraordinary people improving lives. With competitive salaries, incentiv…",-85.36662,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ2g3NVVDNHc4Ukd5emNtOUwyVWF2dyIsImkiOiI1Njg5ODYxOTM2In0.IF35UHRTWSFdNXZ1li08RdcVoHPcQgtePDv_-k3laWo,5689861936,https://www.adzuna.com/details/5689861936?utm_medium=api&utm_source=abfa41a4,81210.59,1,40.24386,2026-04-04T08:43:22Z,Adzuna::API::Response::Job,81210.59,Physical Therapist,Adzuna::API::Response::Company,Athletico,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'Indiana', 'Delaware County', 'Royerton']",Adzuna::API::Response::Location,"Royerton, Delaware County",full_time,
"Location: West Linn, Clackamas, and surrounding communities We are especially seeking caregivers who are open to ongoing weekend shifts and daytime shifts Become a Caregiver with TheKey while building a meaningful career in a growing industry! TOP PAY RATES - $20-24 per hour Currently hiring for day shifts (ability to start between 7am–9am preferred, as most shifts begin at 7am or 8am) , overnights, and weekend coverage Full-time and part-time available TheKey is the largest provider of private…",-122.64964,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4OTg2MTk1NCIsInMiOiJnaDc1VUM0dzhSR3l6Y205TDJVYXZ3In0.SPKfg54m_E31u9gMpPoToCpSxRCDlF3AoSu8psQxPlw,5689861954,https://www.adzuna.com/details/5689861954?utm_medium=api&utm_source=abfa41a4,49920.0,0,45.367241,2026-04-04T08:43:22Z,Adzuna::API::Response::Job,41600.0,In-Home Care  Weekly Pay  $250 Bonus,Adzuna::API::Response::Company,Home Care Assistance,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'Oregon', 'Clackamas County', 'Willamette']",Adzuna::API::Response::Location,"Willamette, Clackamas County",part_time,
"Location: Spokane Valley, South Hill , and surrounding communities. Become a Caregiver with TheKey while building a meaningful career in a growing industry! TOP PAY RATES - $20-$24 per hour Currently hiring for all shifts Full-time and part-time available TheKey is the largest provider of private pay in-home care for aging seniors in North America. As an Employer of Choice , our dedicated local teams provide exceptional support to our caregivers while they transform the lives of aging adults. J…",-117.25699,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ2g3NVVDNHc4Ukd5emNtOUwyVWF2dyIsImkiOiI1Njg5ODYxOTUwIn0.Ierqa1EpnmyvwMGoDn_CsYArBKjXOacLoNDDGlohQi0,5689861950,https://www.adzuna.com/details/5689861950?utm_medium=api&utm_source=abfa41a4,49920.0,0,47.650614,2026-04-04T08:43:22Z,Adzuna::API::Response::Job,41600.0,Now Hiring Caregivers  $500 Bonus,Adzuna::API::Response::Company,Home Care Assistance,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'Washington', 'Spokane County', 'Millwood']",Adzuna::API::Response::Location,"Millwood, Spokane County",part_time,
"About Us: At Athletico, we believe in the power of support – because a little help can lead to extraordinary achievements. Physical therapy isn’t just about recovery ; it’s about transformation. Our team thrives on providing life-changing care for our patients, and we know that achieving this begins with taking care of our own. Our mission is simple yet powerful: Extraordinary people improving lives. Join us for a conversation to be a part of t his awesome team! Position Summary: Our Physical T…",-93.623385,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUUpzRFVpNHc4UkdyQlpOYlk1STBmQSIsImkiOiI1Njg5ODYxOTM1In0.5F0swbQ80uoC8ZVFVsgYICJTs4LIC1OnDPW_cU-xXdM,5689861935,https://www.adzuna.com/details/5689861935?utm_medium=api&utm_source=abfa41a4,83016.97,1,42.036515,2026-04-04T08:43:22Z,Adzuna::API::Response::Job,83016.97,Physical Therapist,Adzuna::API::Response::Company,Athletico,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'Iowa', 'Story County', 'Ames']",Adzuna::API::Response::Location,"Ames, Story County",full_time,
"About Us: At Athletico, we believe in the power of support – because a little help can lead to extraordinary achievements. Physical therapy isn’t just about recovery; it’s about transformation. Our team thrives on providing life-changing care for our patients, and we know that achieving this begins with taking care of our own. Our mission is simple yet powerful: Extraordinary people improving lives. With competitive salaries, incentive programs, and robust continuing education benefits, Athleti…",-77.08806,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4OTg2MTk0MiIsInMiOiJRSnNEVWk0dzhSR3JCWk5iWTVJMGZBIn0.kRjOpqfeFiwX58IcOuU_-ehp2EkqzfTR6F9DeAasXcU,5689861942,https://www.adzuna.com/details/5689861942?utm_medium=api&utm_source=abfa41a4,62283.9,1,38.75874,2026-04-04T08:43:22Z,Adzuna::API::Response::Job,62283.9,Physical Therapist Assistant,Adzuna::API::Response::Company,Athletico,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'Virginia', 'Fairfax County', 'Community']",Adzuna::API::Response::Location,"Community, Fairfax County",full_time,
