description,adref,latitude,created,id,longitude,__CLASS__,salary_min,salary_is_predicted,title,salary_max,redirect_url,category.tag,category.label,category.__CLASS__,location.area,location.__CLASS__,location.display_name,company.display_name,company.__CLASS__,contract_time,contract_type
"Job Description Job Description Who We Are APCON designs and assembles industry-leading network visibility and security technologies in the United States, supporting some of the world's largest and fastest networks. Our solutions provide continuous, high fidelity visibility into network traffic, which helps organizations optimize performance, strengthen security, and protect mission critical systems. From data filtering to advanced packet processing, we deliver the tools enterprises need to mon…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2OTQzNDQ5NSIsInMiOiJ2a2w1bUxtbjhSRy1kSjU2c3BQOGF3In0.LMMPTHqRo2_a5eDFsAowjH1tAgPsDEGCD9kylRTjbV8,40.103832,2026-09-03T12:57:44Z,5869434495,-83.020025,Adzuna::API::Response::Job,85357.02,1,Regional Sales Manager - Great Lakes,85357.02,https://www.adzuna.com/land/ad/5869434495?se=vkl5mLmn8RG-dJ56spP8aw&utm_medium=api&utm_source=abfa41a4&v=F2D76E2327008848FB5D6DAB13A80FEE93707B1F,sales-jobs,Sales Jobs,Adzuna::API::Response::Category,"['US', 'Ohio', 'Franklin County', 'Columbus']",Adzuna::API::Response::Location,"Columbus, Franklin County",APCON,Adzuna::API::Response::Company,,
"Job Description Job Description Benefits: 401(k) matching Competitive salary Dental insurance Health insurance Opportunity for advancement Paid time off Vision insurance HCH is seeking an experienced and compassionate Family Nurse Practitioner to provide comprehensive primary care to patients of all ages. The ideal candidate must be highly skilled in IV insertion, infusion therapy, and administering injections. This role focuses on ensuring continuity of care, patient safety, and clinical excel…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2OTQzNDQ2NSIsInMiOiJ2a2w1bUxtbjhSRy1kSjU2c3BQOGF3In0.SBhC1GipPK2obQ3cJbfAy7QhHDfau5jRy11b8c5zdTo,31.759737,2026-09-03T12:57:44Z,5869434465,-106.478871,Adzuna::API::Response::Job,144683.27,1,Family Nurse Practitioner (FNP),144683.27,https://www.adzuna.com/land/ad/5869434465?se=vkl5mLmn8RG-dJ56spP8aw&utm_medium=api&utm_source=abfa41a4&v=61D259B5100FB2B49690ED192045A9AE77E0ECD7,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Texas', 'El Paso County', 'El Paso']",Adzuna::API::Response::Location,"El Paso, El Paso County",Haracec Complete Healthcare PLLC,Adzuna::API::Response::Company,,
"Job Description Job Description Position Title : Restaurant Team Member Reports To : Restaurant Manager Overview: A Dunkin’ Restaurant Team Member is responsible for preparing food and beverages according to Dunkin’ operational standards, providing guests with great service, and maintaining a clean, safe, and organized workspace. Responsibilities Include: Follow Brand standards, recipes, and systems Follow food safety standards Prepare food and beverages Assemble and package orders Understand t…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoidmtsNW1MbW44UkctZEo1NnNwUDhhdyIsImkiOiI1ODY5NDM0NDgyIn0.g1jFDweHqa3nGGhHhmckSwDeGhumPs9-wshB6rniqLc,43.085339,2026-09-03T12:57:44Z,5869434482,-77.942234,Adzuna::API::Response::Job,18884.72,1,Crew Member,18884.72,https://www.adzuna.com/land/ad/5869434482?se=vkl5mLmn8RG-dJ56spP8aw&utm_medium=api&utm_source=abfa41a4&v=2BEE5B0B55630B0462CE72A839D387E80114FCF2,hospitality-catering-jobs,Hospitality & Catering Jobs,Adzuna::API::Response::Category,"['US', 'New York', 'Genesee County', 'Bergen']",Adzuna::API::Response::Location,"Bergen, Genesee County",Dunkin,Adzuna::API::Response::Company,,
"Job Description Job Description Utility Clerk Position Objective: To assist customers in their shopping experience by sacking purchases and assisting in general store operations in the most efficient, friendly, and courteous manner possible. Reporting Structure: This position formally reports to the Office Manager. Status: This is a non-exempt position. Knowledge The following is a list of any certifications, formal education, or training requirements for this position. Essential Knowledge * Co…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2OTQzNDU1OCIsInMiOiJ2a2w1bUxtbjhSRy1kSjU2c3BQOGF3In0.LzM4bjNwbidqiRzt7YJsA5DTiyzckY63sxaKaolfFtI,38.615567,2026-09-03T12:57:44Z,5869434558,-95.267752,Adzuna::API::Response::Job,43556.83,1,Utility Clerk/Sacker Cosentino's Price Chopper 405 120 E. 19th St.,43556.83,https://www.adzuna.com/land/ad/5869434558?se=vkl5mLmn8RG-dJ56spP8aw&utm_medium=api&utm_source=abfa41a4&v=6EA75DC2C6C879A830069E0DA94CBA22406BDAF4,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,"['US', 'Kansas', 'Franklin County', 'Ottawa']",Adzuna::API::Response::Location,"Ottawa, Franklin County",Cosentinos Group Inc,Adzuna::API::Response::Company,,
"Job Description Job Description Chemistry Lab Analyst (ICP-MS) Location: Sunnyvale, CA Why Ascend? Come work for a company that is transforming the industry! Ascend Clinical, LLC is one of the highest-volume clinical laboratories in the United States, processing millions of tests each month with advanced tools and technology. For over 30 years, we've set the standard for service and excellence in testing. What sets Ascend apart is our unique combination of clinical and healthcare water testing …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoidmtsNW1MbW44UkctZEo1NnNwUDhhdyIsImkiOiI1ODY5NDM0NTc1In0.L2x2y5WNnLNS54tF19TZ4RjDVUWGEV6OVB4ccZ2sdRQ,37.38953,2026-09-03T12:57:44Z,5869434575,-122.018391,Adzuna::API::Response::Job,48880.53,1,Chemistry Lab Analyst (ICP-MS),48880.53,https://www.adzuna.com/land/ad/5869434575?se=vkl5mLmn8RG-dJ56spP8aw&utm_medium=api&utm_source=abfa41a4&v=670E31CB5717662048C5834A98CFA1C5F7E55840,scientific-qa-jobs,Scientific & QA Jobs,Adzuna::API::Response::Category,"['US', 'California', 'Santa Clara County', 'Sunnyvale']",Adzuna::API::Response::Location,"Sunnyvale, Santa Clara County",Ascend Clinical,Adzuna::API::Response::Company,,
"Job Description Job Description For faster responses, call or text Jason at (214) 604-3951 . Join our Growing team in DALLAS TX JP Euro Team – Where Passion Meets Performance! ?? ??Salary: $100,000–$160,000 (Based on Experience) Are you a seasoned Porsche technician ready to take your career to the next level? JP Euro , a leading European and exotic auto repair shop, is looking for a Porsche Master Technician to join our elite team. If you specialize in Porsche and are passionate about precisio…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2OTQzNDU0NCIsInMiOiJ2a2w1bUxtbjhSRy1kSjU2c3BQOGF3In0.KzpMw5XDzSzdNd-3r97NcIFYfpgjZmnaV6tjg6B6dE8,43.702293,2026-09-03T12:57:44Z,5869434544,-72.289535,Adzuna::API::Response::Job,70743.09,1,Hanover City Porsche Master Technician $50-$65 an hr - Relocation assistance,70743.09,https://www.adzuna.com/land/ad/5869434544?se=vkl5mLmn8RG-dJ56spP8aw&utm_medium=api&utm_source=abfa41a4&v=053EE5771741C5F3CA21261F6B2BF92AA7392D43,maintenance-jobs,Maintenance Jobs,Adzuna::API::Response::Category,"['US', 'New Hampshire', 'Grafton County', 'Hanover']",Adzuna::API::Response::Location,"Hanover, Grafton County",JP Euro,Adzuna::API::Response::Company,,
"Job Description Job Description Duration: 02 Months Shift: 3rd (10 pm to 6 am) Description: Fills orders or issues supplies to/from stock. Checks physical condition of supplies/inventory. Counts materials, documents and other items. Records numbers, codes or other information. Loads and unloads materials onto or from pallets, trays, conveyors, racks, and shelves by hand or non powered equipment. Education: High School Diploma \nCompany Description 22nd Century Technologies, Inc. (TSCTI) is one …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2OTQzNDU0MSIsInMiOiJ2a2w1bUxtbjhSRy1kSjU2c3BQOGF3In0.KH7Spzt4qnGm0T7D3_Br0F4hqsAYK5kRPRUM5paRMyM,35.44924,2026-09-03T12:57:44Z,5869434541,-86.788889,Adzuna::API::Response::Job,108594.6,1,Shop Floor Clerk,108594.6,https://www.adzuna.com/land/ad/5869434541?se=vkl5mLmn8RG-dJ56spP8aw&utm_medium=api&utm_source=abfa41a4&v=F342714F96F5206AEF9A449732DD66331CEF2369,it-jobs,IT Jobs,Adzuna::API::Response::Category,"['US', 'Tennessee', 'Marshall County', 'Lewisburg']",Adzuna::API::Response::Location,"Lewisburg, Marshall County",22nd Century Technologies Inc. ,Adzuna::API::Response::Company,,
"Job Description Job Description DeLeers Construction is seeking an experienced residential carpenter to join our growing finish carpentry team. This position will be working primarily on the fine details of custom residential homes. This includes installation of crown molding, baseboards, trim, and specialty millwork. DeLeers Carpenters work on high end, unique residential projects and commercial construction builds. You will never build the same structure twice! If you are looking for fun and …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2OTQzNDU1MyIsInMiOiJ2a2w1bUxtbjhSRy1kSjU2c3BQOGF3In0.RrMzc8fKbqTMOj1idfxPEA39Y6bDG0p_MY-uGI6M2cg,44.448881,2026-09-03T12:57:44Z,5869434553,-88.060381,Adzuna::API::Response::Job,57644.41,1,Experienced Trim and Finish Carpenter,57644.41,https://www.adzuna.com/land/ad/5869434553?se=vkl5mLmn8RG-dJ56spP8aw&utm_medium=api&utm_source=abfa41a4&v=2C0D57009EDEFA22CECC2D126A6C374D950D5929,trade-construction-jobs,Trade & Construction Jobs,Adzuna::API::Response::Category,"['US', 'Wisconsin', 'Brown County', 'De Pere']",Adzuna::API::Response::Location,"De Pere, Brown County",DeLeers Construction,Adzuna::API::Response::Company,,
"Job Description Job Description Crystal Stairs, Inc. Improving the Lives of Families throughChild Care Services, Research, and AdvocacyCrystal Stairs is committed to building and sustaining a diverse workforce and culture. As part of this commitment, Crystal Stairs does not and shall not discriminate on the basis of race, color, religion (creed), gender, gender expression, age, national origin, disability, marital status, sexual orientation, or military status, in any of activities or operation…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoidmtsNW1MbW44UkctZEo1NnNwUDhhdyIsImkiOiI1ODY5NDM0NTk3In0.3-qMNg4bP-qtZepuBCAJhL2i4ZrTQ4JF2jdWadyD8vM,,2026-09-03T12:57:44Z,5869434597,,Adzuna::API::Response::Job,59136.19,1,IT Junior Business Analyst,59136.19,https://www.adzuna.com/land/ad/5869434597?se=vkl5mLmn8RG-dJ56spP8aw&utm_medium=api&utm_source=abfa41a4&v=D235CB45DDDF3E04D1871134C1D5A7C606CE134A,it-jobs,IT Jobs,Adzuna::API::Response::Category,"['US', 'California', 'Los Angeles County', 'Los Angeles']",Adzuna::API::Response::Location,"Los Angeles, Los Angeles County",Crystal Stairs,Adzuna::API::Response::Company,,
"Job Description Job Description Job Title: 4 AM Mobile Phlebotomist Location: Mobile Position Employment Type: Contract/Part-Time Position Summary We are seeking a dedicated and detail-oriented Mobile Phlebotomist to join our team for early morning specimen collection. This role requires professionalism, adherence to safety protocols, and the ability to efficiently collect and transport blood specimens from patients at various locations. Job Responsibilities Patient Verification: Ensure accurac…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2OTQzNDU5OSIsInMiOiJ2a2w1bUxtbjhSRy1kSjU2c3BQOGF3In0.jzQpkA47dr83d0dAtgEhPGa1sTshq6bZ5bpD66KjJis,39.08916,2026-09-03T12:57:44Z,5869434599,-77.190884,Adzuna::API::Response::Job,49204.93,1,4 AM Mobile Phlebotomist,49204.93,https://www.adzuna.com/land/ad/5869434599?se=vkl5mLmn8RG-dJ56spP8aw&utm_medium=api&utm_source=abfa41a4&v=717E61C0002326A75E5F0AE779BF11866C62F535,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Maryland', 'Montgomery County', 'Rockville']",Adzuna::API::Response::Location,"Rockville, Montgomery County",Diamond Medical Laboratories,Adzuna::API::Response::Company,,
"Job Description Job Description Description: We are seeking a highly experienced Senior Project Manager to lead land and site development projects throughout Georgia. This role is responsible for managing all phases of project delivery—from due diligence and entitlement through design, permitting, and construction support—while maintaining strong client relationships and ensuring successful project outcomes. The ideal candidate will bring in-depth knowledge of Georgia development regulations, s…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2OTQzNDQ2MiIsInMiOiJ2a2w1bUxtbjhSRy1kSjU2c3BQOGF3In0.7fC8tOkZB1WPqVqRQiV9ChTZZn2fxLckgz-qOOf5qFI,34.319379,2026-09-03T12:57:44Z,5869434462,-83.815479,Adzuna::API::Response::Job,126790.91,1,Senior Project Manager- Land Development,126790.91,https://www.adzuna.com/land/ad/5869434462?se=vkl5mLmn8RG-dJ56spP8aw&utm_medium=api&utm_source=abfa41a4&v=591730A810A464172138EF11E340273B13BB262F,trade-construction-jobs,Trade & Construction Jobs,Adzuna::API::Response::Category,"['US', 'Georgia', 'Hall County', 'Gainesville']",Adzuna::API::Response::Location,"Gainesville, Hall County",DCCM,Adzuna::API::Response::Company,,
"Job Description Job Description MetLife Legal Plans is currently hiring an Attorney Network Manager for our growing Panel Management Department. This individual will work a hybrid schedule out of our Cleveland, OH office, with roughly two days per week in our office and three days a week remote. This individual will report directly into our Assistant Vice President of Attorney Network & Claims Management. A day in the life of a Manager of Attorney Network at MetLife Legal Plans: The Manager of …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoidmtsNW1MbW44UkctZEo1NnNwUDhhdyIsImkiOiI1ODY5NDM0NDM0In0.JxmawHVrbDlfJ75mpINt3LWRj1icMrBPk3COXkVWlxw,,2026-09-03T12:57:44Z,5869434434,,Adzuna::API::Response::Job,133752.86,1,Attorney Network Manager,133752.86,https://www.adzuna.com/land/ad/5869434434?se=vkl5mLmn8RG-dJ56spP8aw&utm_medium=api&utm_source=abfa41a4&v=C26333E8BDB57E821874D39176A459A3EC7E400F,it-jobs,IT Jobs,Adzuna::API::Response::Category,"['US', 'Ohio', 'Cuyahoga County', 'Cleveland']",Adzuna::API::Response::Location,"Cleveland, Cuyahoga County",Metlife Legal Plans,Adzuna::API::Response::Company,,
"Job Description Job Description Position Description: Create Salon Collective offers a collaborative and inspiring atmosphere for seasoned professionals to thrive. This role is ideal for stylists looking to lead creatively and contribute to a high-performing salon team. Benefits: - Great pay - Supportive team environment - Fast-paced, dynamic industry - Free hair services - Standing schedules - Award-winning salon - Full-time or part-time availability - Inclusive and welcoming environment Respo…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoidmtsNW1MbW44UkctZEo1NnNwUDhhdyIsImkiOiI1ODY5NDM0NTM5In0.WBnNKE8jDcyoM9d_WGCeTjBIW-uem7F-ozgoI9206FY,40.103832,2026-09-03T12:57:44Z,5869434539,-83.020025,Adzuna::API::Response::Job,37393.35,1,Senior Hair Stylist,37393.35,https://www.adzuna.com/land/ad/5869434539?se=vkl5mLmn8RG-dJ56spP8aw&utm_medium=api&utm_source=abfa41a4&v=9205CE207470A4D59B30454DCF39E79171D6C0AA,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,"['US', 'Ohio', 'Franklin County', 'Columbus']",Adzuna::API::Response::Location,"Columbus, Franklin County",Create Salon Collective,Adzuna::API::Response::Company,,
"Job Description Job Description Overview Wendy’s Crew Member Discover what’s right for you at Wendy’s. We’re hiring Crew Members who enjoy a fast-paced, high-energy environment where teamwork and fun go hand in hand. If you’re looking for flexible scheduling, growth opportunities, and a supportive team, Wendy’s is the place for you. What We Offer Competitive pay Health care benefits (for both part-time and full-time team members) Flexible schedules (full-time or part-time) Paid, on-the-job trai…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoidmtsNW1MbW44UkctZEo1NnNwUDhhdyIsImkiOiI1ODY5NDM0NTQ2In0.pbCgG2T7-nAJ4uut6laY919sAf1JdQU4_kisFjPZPCg,,2026-09-03T12:57:44Z,5869434546,,Adzuna::API::Response::Job,44799.04,1,Wendy's Crew Member - Atlantic Ave,44799.04,https://www.adzuna.com/land/ad/5869434546?se=vkl5mLmn8RG-dJ56spP8aw&utm_medium=api&utm_source=abfa41a4&v=D001557D9F9DB27D975083B04C3EBC45C11D1E6D,hospitality-catering-jobs,Hospitality & Catering Jobs,Adzuna::API::Response::Category,"['US', 'New York', 'New York City']",Adzuna::API::Response::Location,"New York City, New York",Doherty Enterprises,Adzuna::API::Response::Company,,
"Job Description Job Description Overview Group 1 Toyota Certified Capital Plaza is part of the fast growing Group 1 Automotive, a leader in automotive retail sales and service. We are growing and looking for Automotive Flag Service Technicians to join our team! Our Service Technicians should be passionate about customer service, take pride in their work and enjoy being part of a winning team that cares about employees. Responsibilities Perform high-quality repairs efficiently and accurately in …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2OTQzNDU3MCIsInMiOiJ2a2w1bUxtbjhSRy1kSjU2c3BQOGF3In0.7yvmeScbLFfH2vYLhC3aavNHOAi_iwdfnmUjuV3NykY,38.941163,2026-09-03T12:57:44Z,5869434570,-76.935371,Adzuna::API::Response::Job,86952.77,1,Automotive Service Technician - Group 1 Toyota Certified Capital Plaza,86952.77,https://www.adzuna.com/land/ad/5869434570?se=vkl5mLmn8RG-dJ56spP8aw&utm_medium=api&utm_source=abfa41a4&v=BC3B91164F0C9BB0FE0F42BF391B69ABB624F649,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,"['US', 'Maryland', ""Prince George's County"", 'Hyattsville']",Adzuna::API::Response::Location,"Hyattsville, Prince George's County","Group 1 Automotive, Inc.",Adzuna::API::Response::Company,,
"Job Description Job Description Maintenance Technician Pepsi MidAmerica | Marion, Illinois Full-Time- Day Shift or Night Shift | $20.00–$24.00 per Hour About Pepsi MidAmerica Headquartered in Marion, Illinois, Pepsi MidAmerica (PMA) is a premier beverage and food distributor serving communities across Illinois, Missouri, Arkansas, Kentucky, and Tennessee. Founded in 1936 and guided by three generations of the Crisp family, Pepsi MidAmerica has grown to become the largest privately owned Pepsi b…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2OTQzNDUwNiIsInMiOiJ2a2w1bUxtbjhSRy1kSjU2c3BQOGF3In0.YkWdJPr4kGkAT0S-BG5b-XtvGkOsmlVJhZ_5OFRal8A,37.996716,2026-09-03T12:57:44Z,5869434506,-88.920069,Adzuna::API::Response::Job,35238.29,1,Maintenance,35238.29,https://www.adzuna.com/land/ad/5869434506?se=vkl5mLmn8RG-dJ56spP8aw&utm_medium=api&utm_source=abfa41a4&v=DD8059AF92649F0DE1EEC5E6B88613BC7F672BF3,maintenance-jobs,Maintenance Jobs,Adzuna::API::Response::Category,"['US', 'Illinois', 'Franklin County', 'Benton']",Adzuna::API::Response::Location,"Benton, Franklin County",Pepsi MidAmerica,Adzuna::API::Response::Company,,
