contract_type,description,created,latitude,redirect_url,title,salary_min,longitude,__CLASS__,salary_max,salary_is_predicted,contract_time,id,adref,location.area,location.__CLASS__,location.display_name,company.display_name,company.__CLASS__,category.label,category.__CLASS__,category.tag
,"Job Description Job Description Bachelor's or Master's degree in School Psychology, active School Psychologist license and minimum 1 years School Psychologist experience required. Applicants who do not meet these qualifications will not be considered. Exciting opportunities await in a full-time travel role near Taylor, TX, for skilled School Psychologists seeking to make a lasting difference next school year. This position is perfect for professionals who thrive on adventure, value job security…",2026-04-24T09:55:01Z,31.1658,https://www.adzuna.com/land/ad/5709404060?se=qukTxew_8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=C8BE51B4F92604C83CF3287B0E966ADC261ADC2A,"Travel School Psychologist in Taylor, TX",69098.59,-85.4697,Adzuna::API::Response::Job,69098.59,1,,5709404060,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicXVrVHhld184Ukc2MHBfZlVTZFlsQSIsImkiOiI1NzA5NDA0MDYwIn0.ET0YDPEATxG843WcOz_dIqXQvWv2rjUcoxOk-c51TPA,"['US', 'Alabama', 'Houston County', 'Taylor']",Adzuna::API::Response::Location,"Taylor, Houston County",Sunbelt,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
,"Job Description Job Description Full Job Description: We're seeking skilled Electricians (journeyman) for exciting projects in select cities across the US. This includes journeymen, masters, foremen and superintendents. Our customers are also hiring a few apprentices. We prioritize your safety and value your expertise. We offer flexible interview times and an easy-to-follow application process. Apply now to jumpstart your skilled craft career! Markets Hiring: Louisville, KY | Dallas, TX | Ralei…",2026-04-24T09:55:00Z,38.252293,https://www.adzuna.com/land/ad/5709404047?se=qukTxew_8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=0413951546FA16D7C70E37892BDD814FB7C4A8D0,Electricians (Journeyman),65644.22,-85.592183,Adzuna::API::Response::Job,65644.22,1,,5709404047,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwOTQwNDA0NyIsInMiOiJxdWtUeGV3XzhSRzYwcF9mVVNkWWxBIn0.hAY2EGYLi--PhiJrkj1aV8H8yJMuz2h43m4bB3wYA5s,"['US', 'Kentucky', 'Jefferson County', 'Bellemeade']",Adzuna::API::Response::Location,"Bellemeade, Jefferson County",SKILLIT,Adzuna::API::Response::Company,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs
,"Job Description Job Description At New Story Schools, we serve students ages 5–21 with autism and emotional, behavioral, and developmental challenges. Guided by individualized learning, therapeutic integration, and collaboration, we empower students to grow and prepare for meaningful adult lives. Join our team and help students write their new story. As a Special Education Teacher at New Story Schools, you will design and deliver individualized instruction that helps every student make meaningf…",2026-04-24T09:55:00Z,39.98259,https://www.adzuna.com/land/ad/5709404046?se=qukTxew_8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=351F016460D20875B78BAE3D86CD5A03E675A60D,Special Education Teacher - 2026-2027 School Year,39756.34,-77.24943,Adzuna::API::Response::Job,39756.34,1,,5709404046,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwOTQwNDA0NiIsInMiOiJxdWtUeGV3XzhSRzYwcF9mVVNkWWxBIn0.gdgoel6Z17FLIQV862S6BNthYhtjcRScflLkN66YiOI,"['US', 'Pennsylvania', 'Adams County', 'Bendersville']",Adzuna::API::Response::Location,"Bendersville, Adams County",New Story Schools ,Adzuna::API::Response::Company,Teaching Jobs,Adzuna::API::Response::Category,teaching-jobs
,"Job Description Job Description Bachelor's or Master's degree in Special Education, active Special Education Teacher license and minimum 1 years Special Education Teacher experience required. Applicants who do not meet these qualifications will not be considered. Take on a rewarding role supporting young learners as a Special Education Teacher working with 2nd and 3rd grade students with developmental delays or intellectual impairments. This full-time, onsite contract opportunity runs from 8:00…",2026-04-24T09:55:00Z,42.323168,https://www.adzuna.com/land/ad/5709404050?se=qukTxew_8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=525A7A3DC4C6EA1C100E4CA19287F2D703FF2BA3,"Special Education Teacher - Framingham, MA",121088.97,-71.435188,Adzuna::API::Response::Job,121088.97,1,,5709404050,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicXVrVHhld184Ukc2MHBfZlVTZFlsQSIsImkiOiI1NzA5NDA0MDUwIn0.kOHH9j0RQJBkQHBCr1ult7jR7sd5MLSPL86cRvFj9-M,"['US', 'Massachusetts', 'Middlesex County', 'Framingham']",Adzuna::API::Response::Location,"Framingham, Middlesex County",BlazerWorks,Adzuna::API::Response::Company,Teaching Jobs,Adzuna::API::Response::Category,teaching-jobs
,"Job Description Job Description Bachelor's or Master's degree in Special Education, active Special Education Teacher license and minimum 1 years Special Education Teacher experience required. Applicants who do not meet these qualifications will not be considered. A rewarding opportunity awaits an experienced Special Education Teacher to provide essential support to K-12 students in a contract position for the 2026-2027 academic year. This full-time role spans from August 2026 to June 2027, with…",2026-04-24T09:54:59Z,45.197743,https://www.adzuna.com/land/ad/5709404040?se=qukTxew_8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=73092DC909F2D76A83E2CB71AAA3C0D993111F15,"Special Ed Teacher | Anoka, Minnesota",90152.15,-93.387176,Adzuna::API::Response::Job,90152.15,1,,5709404040,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicXVrVHhld184Ukc2MHBfZlVTZFlsQSIsImkiOiI1NzA5NDA0MDQwIn0.OLdPNN--lkNrH4gEE49vtaoknnnunxwG5MTyVv1upIw,"['US', 'Minnesota', 'Anoka County', 'Anoka']",Adzuna::API::Response::Location,"Anoka, Anoka County",Sunbelt,Adzuna::API::Response::Company,Teaching Jobs,Adzuna::API::Response::Category,teaching-jobs
,"Job Description Job Description This full-time position offers flexible work hours and ample opportunities for advancement into management roles. You will work remotely to serve clients and offer valuable advice and protection to individuals and their families. ﻿ What We Offer: Remote, work from home career. Average first-year earnings of $69K commission  bonuses. Life-long residual income through renewals. Unionized position with stock options. Excellent benefits package - medical, dental, and…",2026-04-24T09:54:59Z,37.250884,https://www.adzuna.com/land/ad/5709404045?se=qukTxew_8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=FB98611FCE7A0C3DC7406ED7AA5D149F9B408153,Remote Sales Enrollment Specialist,69125.88,-92.510445,Adzuna::API::Response::Job,69125.88,1,,5709404045,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwOTQwNDA0NSIsInMiOiJxdWtUeGV3XzhSRzYwcF9mVVNkWWxBIn0.aeRur3_38-lcU5FB4kC2wCTVENfbCIyzpS-mtK2kLZk,"['US', 'Missouri', 'Wright County', 'Hartville']",Adzuna::API::Response::Location,"Hartville, Wright County",HMG Careers,Adzuna::API::Response::Company,Customer Services Jobs,Adzuna::API::Response::Category,customer-services-jobs
,"Job Description Job Description Full Job Description: We're seeking skilled Electricians (journeyman) for exciting projects in select cities across the US. This includes journeymen, masters, foremen and superintendents. Our customers are also hiring a few apprentices. We prioritize your safety and value your expertise. We offer flexible interview times and an easy-to-follow application process. Apply now to jumpstart your skilled craft career! Markets Hiring: Louisville, KY | Dallas, TX | Ralei…",2026-04-24T09:54:59Z,39.805807,https://www.adzuna.com/land/ad/5709404039?se=qukTxew_8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=2E83029873867A80F5AB6F88E255973C4956B8DC,Electricians (Journeyman),66370.84,-75.158806,Adzuna::API::Response::Job,66370.84,1,,5709404039,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwOTQwNDAzOSIsInMiOiJxdWtUeGV3XzhSRzYwcF9mVVNkWWxBIn0.wEg6LApbvz7pMRPyTU2L3f8-_tJ_YV3CAhdSgyESoAM,"['US', 'New Jersey', 'Gloucester County', 'Oak Valley']",Adzuna::API::Response::Location,"Oak Valley, Gloucester County",SKILLIT,Adzuna::API::Response::Company,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs
,"Job Description Job Description Degree in Radiologic Technology, Certification in Radiologic Technology (ARRT Certification), and minimum 1 years MRI experience required. Applicants who do not meet these qualifications will not be considered. Embrace the dynamic city of Temple, TX, where professional opportunities are paired with Texas charm. As a travel MRI Technologist in this bustling region, you’ll experience the unique blend of local culture, vibrant food scenes, and picturesque outdoor es…",2026-04-24T09:54:59Z,33.737051,https://www.adzuna.com/land/ad/5709404042?se=qukTxew_8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=31D4D49A2B2B341732382EB562A84F8A8D99383A,"Travel MRI Tech in Temple, TX",124974.7,-85.032445,Adzuna::API::Response::Job,124974.7,1,,5709404042,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicXVrVHhld184Ukc2MHBfZlVTZFlsQSIsImkiOiI1NzA5NDA0MDQyIn0.qsdWO6SJCpYwb08IKhYc23Hndy363h8cMRjz-mM3XEM,"['US', 'Georgia', 'Carroll County', 'Temple']",Adzuna::API::Response::Location,"Temple, Carroll County",Sunbelt,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
,"Job Description Job Description Bachelor's or Master's degree in Special Education, active Special Education Teacher license and minimum 1 years Special Education Teacher experience required. Applicants who do not meet these qualifications will not be considered. Make a difference in the lives of middle school students by supporting their growth and academic success in a vibrant, inclusive educational environment. This contract opportunity is designed for a dedicated Special Education Teacher r…",2026-04-24T09:54:59Z,38.8499,https://www.adzuna.com/land/ad/5709404041?se=qukTxew_8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=C3720255DE1F06B94C554C3AAE6CD0955C4AB755,"Middle School Grades 6 - 8 Special Education Teacher in Saint Paul, MN",96653.95,-90.736647,Adzuna::API::Response::Job,96653.95,1,,5709404041,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicXVrVHhld184Ukc2MHBfZlVTZFlsQSIsImkiOiI1NzA5NDA0MDQxIn0.e1oIvwsJNAy3HIN66bXDPmt9UADqVgyPvxBfaMfBwJs,"['US', 'Missouri', 'Saint Charles County', 'Saint Paul']",Adzuna::API::Response::Location,"Saint Paul, Saint Charles County",Sunbelt,Adzuna::API::Response::Company,Teaching Jobs,Adzuna::API::Response::Category,teaching-jobs
,"Job Description Job Description At New Story Schools, we serve students ages 5–21 with autism and emotional, behavioral, and developmental challenges. Guided by individualized learning, therapeutic integration, and collaboration, we empower students to grow and prepare for meaningful adult lives. Join our team and help students write their new story. As a Special Education Teacher at New Story Schools, you will design and deliver individualized instruction that helps every student make meaningf…",2026-04-24T09:54:59Z,39.145725,https://www.adzuna.com/land/ad/5709404043?se=qukTxew_8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=0F64311B7924F2E06111784B4889D40DAE2C04E2,Special Education Teacher - 2026-2027 School Year,37395.71,-121.591355,Adzuna::API::Response::Job,37395.71,1,,5709404043,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwOTQwNDA0MyIsInMiOiJxdWtUeGV3XzhSRzYwcF9mVVNkWWxBIn0.N20qDH8Mcr-0l56yXsoFVM8ZIhN82CC1UMm-2gmUa4k,"['US', 'California', 'Yuba County', 'Marysville']",Adzuna::API::Response::Location,"Marysville, Yuba County",New Story Schools ,Adzuna::API::Response::Company,Teaching Jobs,Adzuna::API::Response::Category,teaching-jobs
,"Job Description Job Description Bachelor's or Master's degree in Special Education, active Special Education Teacher license and minimum 1 years Special Education Teacher experience required. Applicants who do not meet these qualifications will not be considered. Step into a rewarding opportunity as a Special Education Teacher supporting students across K-12 for the upcoming school year. Multiple full-time contract roles are available near Thorndale, PA, opening the door for dedicated educators…",2026-04-24T09:54:59Z,39.99288,https://www.adzuna.com/land/ad/5709404044?se=qukTxew_8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=ABC7B953E98A4BD734C90A8A5BAE7C073898E97C,"Special Education Teacher in Thorndale, PA",62647.41,-75.74522,Adzuna::API::Response::Job,62647.41,1,,5709404044,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwOTQwNDA0NCIsInMiOiJxdWtUeGV3XzhSRzYwcF9mVVNkWWxBIn0.maPCPO7_PNPJYz4JtaxPoXI5y1uW7xw2SJrsg1OvZyo,"['US', 'Pennsylvania', 'Chester County', 'Thorndale']",Adzuna::API::Response::Location,"Thorndale, Chester County",ProCare,Adzuna::API::Response::Company,Teaching Jobs,Adzuna::API::Response::Category,teaching-jobs
,"Job Description Job Description Job Description As a Low Voltage Service Technician at Honeywell, you will play a crucial role in providing technical support, troubleshooting, repairing, and maintaining low voltage systems to ensure optimal performance and enhance customer satisfaction. Responsibilities KEY RESPONSIBILITIES Conduct scheduled preventive maintenance on low voltage equipment and systems under contract agreements. This includes inspecting, adjusting, cleaning, and calibrating syste…",2026-04-24T09:54:58Z,47.647614,https://www.adzuna.com/land/ad/5709404033?se=qukTxew_8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=8F2FC2A1B1A21A00C981AEB8D7B83BC19638C9C9,"Lead Low Voltage Service Technician - Seattle, WA",53531.69,-122.535452,Adzuna::API::Response::Job,53531.69,1,,5709404033,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicXVrVHhld184Ukc2MHBfZlVTZFlsQSIsImkiOiI1NzA5NDA0MDMzIn0.4RLg-RONWhoJQhwXnynWFA7AnvC-rK3uA5ZNT1b8OVw,"['US', 'Washington', 'Kitsap County', 'Bainbridge Island']",Adzuna::API::Response::Location,"Bainbridge Island, Kitsap County",Honeywell,Adzuna::API::Response::Company,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs
,"Job Description Job Description Bachelor's or Master's degree in Special Education, active Special Education Teacher license and minimum 1 years Special Education Teacher experience required. Applicants who do not meet these qualifications will not be considered. Take your teaching career on an exciting journey with a full-time, travel Special Education Teaching opportunity in beautiful Salida, Colorado. Working as a travel educator offers the unique chance to enhance your professional path whi…",2026-04-24T09:54:58Z,37.716933,https://www.adzuna.com/land/ad/5709404036?se=qukTxew_8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=B9E7FC4FC3161C5B59C168C2E31E8C7312CF299B,"Travel Special Education Teacher in Salida, CO",67914.01,-121.085102,Adzuna::API::Response::Job,67914.01,1,,5709404036,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicXVrVHhld184Ukc2MHBfZlVTZFlsQSIsImkiOiI1NzA5NDA0MDM2In0.URp6Ct6OKYG6nDJpkQyw7SNB2t6Jtue4M4KNt2-7KRk,"['US', 'California', 'Stanislaus County', 'Salida']",Adzuna::API::Response::Location,"Salida, Stanislaus County",Sunbelt,Adzuna::API::Response::Company,Teaching Jobs,Adzuna::API::Response::Category,teaching-jobs
,"Job Description Job Description Bachelor's or Master's degree in Special Education, active Special Education Teacher license and minimum 1 years Special Education Teacher experience required. Applicants who do not meet these qualifications will not be considered. Step into a vital role supporting students in PreK through 5th grade as a Special Education Teacher for an elementary school setting. This contract opportunity, located near Cleveland, UT, provides you with the platform to make a trans…",2026-04-24T09:54:58Z,,https://www.adzuna.com/land/ad/5709404034?se=qukTxew_8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=4EA4AB7CB56463E1D9B897F9BD6F5538ACD48E61,"Elementary Pre K Special Education Teacher in Cleveland, UT",69327.7,,Adzuna::API::Response::Job,69327.7,1,,5709404034,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwOTQwNDAzNCIsInMiOiJxdWtUeGV3XzhSRzYwcF9mVVNkWWxBIn0.wIyyIANIXjHmegFMLXpiXy13j1idVSWVJiY6DUei2gc,"['US', 'Ohio', 'Cuyahoga County', 'Cleveland']",Adzuna::API::Response::Location,"Cleveland, Cuyahoga County",ProCare,Adzuna::API::Response::Company,Teaching Jobs,Adzuna::API::Response::Category,teaching-jobs
,"Job Description Job Description Bachelor's or Master's degree in Special Education, active Special Education Teacher license and minimum 1 years Special Education Teacher experience required. Applicants who do not meet these qualifications will not be considered. Make a meaningful impact as a Special Education Teacher in a supportive school environment near Silverton, OR. This contract opportunity is onsite and full-time (37.5 hours per week), running from ASAP through June 5, 2026. Multiple ro…",2026-04-24T09:54:58Z,45.005121,https://www.adzuna.com/land/ad/5709404037?se=qukTxew_8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=EC0709A24222AEBA0E53FCB652DCDEFC3792EB34,"Special Education Teacher - Silverton, OR",35439.56,-122.783146,Adzuna::API::Response::Job,35439.56,1,,5709404037,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwOTQwNDAzNyIsInMiOiJxdWtUeGV3XzhSRzYwcF9mVVNkWWxBIn0.G3mj5qlNMXlix6ViWDWxkHUMqOQjr7sjBT1AXdN5J9k,"['US', 'Oregon', 'Marion County', 'Silverton']",Adzuna::API::Response::Location,"Silverton, Marion County",ProCare,Adzuna::API::Response::Company,Teaching Jobs,Adzuna::API::Response::Category,teaching-jobs
