description,latitude,created,redirect_url,__CLASS__,longitude,adref,salary_min,salary_is_predicted,id,salary_max,title,location.area,location.__CLASS__,location.display_name,company.__CLASS__,company.display_name,category.__CLASS__,category.label,category.tag,contract_time,contract_type
"Description Summary: CHRISTUS Health Santa Rosa is seeking a board-certified OBGYN to join a busy, well-established practice in San Antonio. The incoming physician will join one experienced OBGYN and one nurse practitioner, practicing across two clinic locations-downtown and the south side-with deliveries performed at CHRISTUS Children's Hospital, which offers a Level IV NICU and 24/7 anesthesia. This is an OB-heavy practice with approximately 18-20 deliveries per month per physician and growin…",29.53818,2026-07-12T09:22:22Z,https://www.adzuna.com/land/ad/5797961065?se=rGuoTP998RGVv68B6sMQZA&utm_medium=api&utm_source=abfa41a4&v=DF52EE375B3D58C1A58E28DCAABDB48BBB886338,Adzuna::API::Response::Job,-98.559,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5Nzk2MTA2NSIsInMiOiJyR3VvVFA5OThSR1Z2NjhCNnNNUVpBIn0.Ekm6tw9i8svLFvSF5oG-XJweJF58c0FyvMJ2JZwAqDQ,24492.1,1,5797961065,24492.1,Obstetrics and Gynecology - Physician,"['US', 'Texas', 'Bexar County', 'Castle Hills']",Adzuna::API::Response::Location,"Castle Hills, Bexar County",Adzuna::API::Response::Company,CHRISTUS Santa Rosa Professional Pavilion San Saba - CHRISTUS Health,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
"Assistant/Associate Professor - Endocrinology (MD/DO) Division of Endocrinology Department of Internal Medicine Morehouse School of Medicine Atlanta, Georgia Morehouse School of Medicine (MSM) invites applications for a full-time faculty position at the Assistant or Associate Professor level within the Division of Endocrinology, Department of Internal Medicine. We seek an outstanding endocrinologist who is committed to excellence in clinical care, medical education, mentorship, and academic sch…",33.85,2026-07-12T09:22:22Z,https://www.adzuna.com/land/ad/5797961107?se=rGuoTP998RGVv68B6sMQZA&utm_medium=api&utm_source=abfa41a4&v=8B91A11E7B67FEC9D938C687B4742751F124F274,Adzuna::API::Response::Job,-84.39,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5Nzk2MTEwNyIsInMiOiJyR3VvVFA5OThSR1Z2NjhCNnNNUVpBIn0.Zdt0E4oHFKa5aw0gB1VWTYjYpUFP457xy5H6kmIqnSM,184227.4,1,5797961107,184227.4,Endocrinology - Physician - Academics,"['US', 'Georgia', 'Fulton County', 'Lenox Square Finance']",Adzuna::API::Response::Location,"Lenox Square Finance, Fulton County",Adzuna::API::Response::Company,Morehouse School of Medicine,Adzuna::API::Response::Category,Teaching Jobs,teaching-jobs,,
"Job Description Join our Team at the Department of Veterans Affairs Medical Center, San Francisco, CA as a Physician - Surgical Hospitalist. The primary responsibility of the Surgical Hospitalist is in-house medical coverage of General, Vascular, and Cardiothoracic patients. The Surgical Hospitalist will function in a primary role managing inpatients for these sections. The incumbent would be expected to manage medical care not requiring specialty skills unique to surgeons. In support of the su…",37.48522,2026-07-12T09:22:22Z,https://www.adzuna.com/land/ad/5797961084?se=esbiTf998RGNqvBiBxieKA&utm_medium=api&utm_source=abfa41a4&v=754E73174885200E321F39A80590611F74D63D1C,Adzuna::API::Response::Job,-122.23635,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZXNiaVRmOTk4UkdOcXZCaUJ4aWVLQSIsImkiOiI1Nzk3OTYxMDg0In0.BRPcYT3nP5POwV86i2v3JlLJDd3iqdrZSvdTCSykBs8,275499.34,1,5797961084,275499.34,Hospitalist - Physician,"['US', 'California', 'San Mateo County', 'Redwood City']",Adzuna::API::Response::Location,"Redwood City, San Mateo County",Adzuna::API::Response::Company,San Francisco VA Health Care System - Veterans Health Administration,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
"Full-Time General Surgeon Position in Houston, TX with National Wound Physician Group Clinical satisfaction, autonomy and flexibility, work-life balance No Nights, No Call, No Weekend Clinical Responsibilities Become an expert in wound management, learn from highly qualified wound certified physician trainers and Fellowship Directors. Utilize cutting-edge clinical technologies and the latest wound care modalities. Our physicians provide bedside wound care in over 3,200 facilities across 28 stat…",29.503537,2026-07-12T09:22:22Z,https://www.adzuna.com/land/ad/5797961064?se=esbiTf998RGNqvBiBxieKA&utm_medium=api&utm_source=abfa41a4&v=329F43444662AF73A425FCAF1A6543C3CB3F4CAF,Adzuna::API::Response::Job,-95.092224,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5Nzk2MTA2NCIsInMiOiJlc2JpVGY5OThSR05xdkJpQnhpZUtBIn0.KJCooQgIo7BwvPmq-VBDqB6OYQ091ce-PGTHXqRitCU,151643.83,1,5797961064,151643.83,General Surgery - Physician,"['US', 'Texas', 'Galveston County', 'League City']",Adzuna::API::Response::Location,"League City, Galveston County",Adzuna::API::Response::Company,"Vohra Wound Physicians - Houston, TX - Vohra Wound Physicians",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
"$300K Outpatient Only Mon-Fri, No Weekends Northern CA Locations: Antioch, Clayton, Concord, Walnut Creek, Oakland, Pinole, Fremont, Hayward, Pleasanton, Fairfield, Vacaville, Redding, Sacramento, San Francisco Jiva Health is growing across Northern California and hiring full-time Primary Care Physicians (Internal Medicine or Family Medicine). We are a value-driven outpatient medical group focused on quality care, efficient workflows, and physician autonomy. Highlights: $300K base salary with r…",37.47373,2026-07-12T09:22:22Z,https://www.adzuna.com/land/ad/5797961086?se=esbiTf998RGNqvBiBxieKA&utm_medium=api&utm_source=abfa41a4&v=3F1EB3B422A9A44C27E13E93C5E829D8653770F1,Adzuna::API::Response::Job,-122.443882,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5Nzk2MTA4NiIsInMiOiJlc2JpVGY5OThSR05xdkJpQnhpZUtBIn0.RpUORdAgKXhOfIEixlxA2YVfGbWrw3sYsgAz6RATzoQ,314518.5,1,5797961086,314518.5,Internal Medicine - Physician,"['US', 'California', 'San Mateo County', 'Half Moon Bay']",Adzuna::API::Response::Location,"Half Moon Bay, San Mateo County",Adzuna::API::Response::Company,Jiva Health - San Francisco - Jiva Health,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
"Hospital Details San Antonio's Northeast Baptist Hospital is an award-winning facility conveniently located along I-410 near San Antonio International Airport. The hospital offers extraordinary Cardiovascular programs, advanced surgery options, and a variety of specialty centers. Emergent PCI and OB services are available onsite, as well as a geriatric Psychiatric facility. Excellent specialty coverage (Neurosurgery, Ophthalmology, Hand, etc.) is available across the five hospitals in San Anton…",29.449225,2026-07-12T09:22:22Z,https://www.adzuna.com/land/ad/5797961098?se=esbiTf998RGNqvBiBxieKA&utm_medium=api&utm_source=abfa41a4&v=D8096F3DBE30D50F717C049FB592C177ADF0F77B,Adzuna::API::Response::Job,-98.40119,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5Nzk2MTA5OCIsInMiOiJlc2JpVGY5OThSR05xdkJpQnhpZUtBIn0.fM0JWW9R5O13v03vuRpJqfp5JEOE3QJps30hE-iTqxc,116048.8,1,5797961098,116048.8,Emergency Medicine - Physician,"['US', 'Texas', 'Bexar County', 'Kirby']",Adzuna::API::Response::Location,"Kirby, Bexar County",Adzuna::API::Response::Company,Northeast Baptist Hospital - US Acute Care Solutions,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
"Position Title: Medical Provider - Family Medicine Physician (Primary Care, Outpatient) Northeast Community Clinic (NECC), a major Federally Qualified Health Center (FQHC) with multi-specialty outpatient clinics located throughout Los Angeles County is seeking dedicated and mission-oriented Family Medicine Physicians in the following locations: Downtown Los Angeles: 1414 S. Grand Ave, Los Angeles, CA 90015 Gage: 2975 Zoe Avenue, Huntington Park, CA 90255 Hawthorne: 4455 W. 117th Street, Hawthor…",34.142759,2026-07-12T09:22:22Z,https://www.adzuna.com/land/ad/5797961079?se=esbiTf998RGNqvBiBxieKA&utm_medium=api&utm_source=abfa41a4&v=72A7B0C6BEAFC6DF72354C9EA8E5B86A98E5B0A6,Adzuna::API::Response::Job,-118.138601,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZXNiaVRmOTk4UkdOcXZCaUJ4aWVLQSIsImkiOiI1Nzk3OTYxMDc5In0.ZcFENgMwtlQBDROov9L-fbOmCDiJbwNJtU_ehMCev3Y,157115.12,1,5797961079,157115.12,Family Medicine - Physician,"['US', 'California', 'Los Angeles County', 'Pasadena']",Adzuna::API::Response::Location,"Pasadena, Los Angeles County",Adzuna::API::Response::Company,NECC - DTLA - Northeast Community Clinic,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
"Description Summary: The Division of Nephrology of the Department of Pediatrics at Baylor College of Medicine has an opening for a part-time PRN/hourly faculty position at CHRISTUS Children's. This position comes with a faculty appointment within the Department of Pediatrics. Job Duties Responsibilities include the provision of care to children in the nephrology clinic. Requirements: Minimum Qualifications M.D., Ph.D. / M.D. / D.O. degree. Licensed by the Texas Medical Board. Board Certificatio…",29.577224,2026-07-12T09:22:22Z,https://www.adzuna.com/land/ad/5797961074?se=esbiTf998RGNqvBiBxieKA&utm_medium=api&utm_source=abfa41a4&v=34920C2F6955EFF824EBC79FD98F08609A042EBD,Adzuna::API::Response::Job,-98.686722,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZXNiaVRmOTk4UkdOcXZCaUJ4aWVLQSIsImkiOiI1Nzk3OTYxMDc0In0.iNNMf7z8w5wp0n99ty-pTlaw9iW-PvPwdBRXyrfWIeA,37504.89,1,5797961074,37504.89,Nephrology - Physician,"['US', 'Texas', 'Bexar County', 'Helotes']",Adzuna::API::Response::Location,"Helotes, Bexar County",Adzuna::API::Response::Company,CHRISTUS Childrens Hospital of San Antonio - CHRISTUS Health,Adzuna::API::Response::Category,Teaching Jobs,teaching-jobs,,
"The South Texas VA Health Care System (STVHCS) in beautiful San Antonio, Texas, is seeking two highly qualified Noninvasive Cardiologists to join the Cardiology Department / Heart Center Services -the only nationally designated VA Heart Center, combining Cardiology and Cardiothoracic Surgery under one unified service. This is an excellent opportunity for physicians who want a rewarding clinical career with meaningful service to Veterans, outstanding work-life balance, and one of the most compre…",29.47335,2026-07-12T09:22:22Z,https://www.adzuna.com/land/ad/5797961090?se=esbiTf998RGNqvBiBxieKA&utm_medium=api&utm_source=abfa41a4&v=970F64AA72C1557A39907FF60573E3E3687CF6A1,Adzuna::API::Response::Job,-98.53556,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5Nzk2MTA5MCIsInMiOiJlc2JpVGY5OThSR05xdkJpQnhpZUtBIn0.Id5d-ASs9IO8xtYotvfOJSje9CEXplYl1IBUYtau48w,204362.5,1,5797961090,204362.5,Cardiology - Non-Invasive - Physician,"['US', 'Texas', 'Bexar County', 'San Antonio']",Adzuna::API::Response::Location,"San Antonio, Bexar County",Adzuna::API::Response::Company,South Texas VA Healthcare System - Veterans Health Administration,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
"Located along a scenic waterfront property in Brooklyn, NY, our Centers for Rehabilitation and Nursing Care has earned a reputation for providing quality and compassionate care delivered through programs and services that support individuals needing short-stay or long-term inpatient care. • Oversee and manage clinical care and emergency responses • Provide supervision during a specific shift to all Nursing Staff to assure quality of care • Monitor productivity throughout the year and participat…",40.584024,2026-07-12T09:22:22Z,https://www.adzuna.com/land/ad/5797961053?se=esbiTf998RGNqvBiBxieKA&utm_medium=api&utm_source=abfa41a4&v=2D5D1AE8CC7A76CF7999135441A3B70EC51CDE72,Adzuna::API::Response::Job,-73.95116,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZXNiaVRmOTk4UkdOcXZCaUJ4aWVLQSIsImkiOiI1Nzk3OTYxMDUzIn0.uZpY7BUjcsdJ4s1wepg6QzgjtguW5Whz4ZALKBUrkMI,90736.61,1,5797961053,90736.61,Nursing Supervisor (Per Diem),"['US', 'New York', 'New York City', 'Brooklyn', 'Southern Brooklyn']",Adzuna::API::Response::Location,"Southern Brooklyn, Brooklyn",Adzuna::API::Response::Company,MJHS,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
"Hospital Details San Antonio's Baptist Emergency Hospitals are not freestanding emergency departments, but rather ""micro-hospitals"" offering inpatient services as well as 24/7 emergency medical care. Each facility is distinguished by offering streamlined admitting procedures, highly qualified Physicians and medical specialists at every level of care, and the latest diagnostic equipment. Emergency Department ED Volume: 11,000 ED Beds: 9 Inpatient Beds: 6 Admission Rate: 5% Coverage: 12-hour shif…",29.214787,2026-07-12T09:22:22Z,https://www.adzuna.com/land/ad/5797961085?se=esbiTf998RGNqvBiBxieKA&utm_medium=api&utm_source=abfa41a4&v=41E5091CF304C1FA640FFA91B168A358B90E3542,Adzuna::API::Response::Job,-98.375055,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5Nzk2MTA4NSIsInMiOiJlc2JpVGY5OThSR05xdkJpQnhpZUtBIn0.yTQhd9gMzsbktLZxuHDQj6hqVJBBosgjVl6dolV3cTs,93147.57,1,5797961085,93147.57,Emergency Medicine - Physician,"['US', 'Texas', 'Bexar County', 'Elmendorf']",Adzuna::API::Response::Location,"Elmendorf, Bexar County",Adzuna::API::Response::Company,Baptist Neighborhood Hospital - Westover Hills - US Acute Care Solutions,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
"About Dell Medical School As part of The University of Texas at Austin, one of the nation's leading research universities, the Dell Medical School pursues innovation in the redesign of healthcare delivery, excellence in healthcare research, and programs in interdisciplinary and inter-professional education. It is the fifth medical school in the UT System and the first medical school established in nearly five decades by a member of the Association of American Universities, an organization of le…",30.497311,2026-07-12T09:22:22Z,https://www.adzuna.com/land/ad/5797961096?se=esbiTf998RGNqvBiBxieKA&utm_medium=api&utm_source=abfa41a4&v=8C475BFE31843C14F317A59693C799A1B0982EEA,Adzuna::API::Response::Job,-97.827557,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZXNiaVRmOTk4UkdOcXZCaUJ4aWVLQSIsImkiOiI1Nzk3OTYxMDk2In0.Bw0a7q83W2hWtWQQ72rAqkTUwXlbCh9tBOaOt5Hh8LU,131079.19,1,5797961096,131079.19,Critical Care - Intensivist - Physician - Academics,"['US', 'Texas', 'Williamson County', 'Cedar Park']",Adzuna::API::Response::Location,"Cedar Park, Williamson County",Adzuna::API::Response::Company,University of Texas at Austin Dell Medical School,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
"MD Medical Group is searching for a full-time Outpatient Family Medicine Physician to join our team in Dallas, TX. Fluency in both Spanish and English is required to effectively communicate with and care for our patient population. MD Medical Group is dedicated to improving our patients' health through compassion and empathy. What began in 2007 has since grown into a prominent group of family medicine and pediatric practices that operate under three names: Clinicas Mi Doctor, MD Kids Pediatrics…",32.769797,2026-07-12T09:22:22Z,https://www.adzuna.com/land/ad/5797961103?se=esbiTf998RGNqvBiBxieKA&utm_medium=api&utm_source=abfa41a4&v=C9A02B6012E7B2AC1497C5C82C90AB12B15FCF55,Adzuna::API::Response::Job,-96.613058,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZXNiaVRmOTk4UkdOcXZCaUJ4aWVLQSIsImkiOiI1Nzk3OTYxMTAzIn0.zZLf9eMaHaMWtf2hRMLp7GEzB8WUWpe37pzW_M46jDY,85536.46,1,5797961103,85536.46,Family Medicine - Physician,"['US', 'Texas', 'Dallas', 'Mesquite']",Adzuna::API::Response::Location,"Mesquite, Dallas",Adzuna::API::Response::Company,Clinicas Mi Doctor - MDMG Abrams - Pediatric Associates,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
"Deputy Chief of Integrative Health, San Francisco VA Health Care System / UCSF San Francisco VA and UCSF are recruiting a Deputy Chief of Integrative Health (physician). The Deputy Chief will co-lead a dynamic, interdisciplinary Integrative Health service that provides proactive, patient-centered, evidence-based Whole Health and CIH (complementary and integrative health) care. This 1.0 VA Full Time Equivalent position includes approximately 50% clinical activities and 50% supervisory/administra…",37.68948,2026-07-12T09:22:22Z,https://www.adzuna.com/land/ad/5797961091?se=esbiTf998RGNqvBiBxieKA&utm_medium=api&utm_source=abfa41a4&v=1187EC60E4E885803218DE680902A26D5BA623E6,Adzuna::API::Response::Job,-122.43936,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZXNiaVRmOTk4UkdOcXZCaUJ4aWVLQSIsImkiOiI1Nzk3OTYxMDkxIn0.JwY-iw6pinwIskpj-v657P6rkoVzRXThBqgWbgUJnM4,235489.36,1,5797961091,235489.36,Integrative Medicine - Physician,"['US', 'California', 'San Mateo County', 'Daly City']",Adzuna::API::Response::Location,"Daly City, San Mateo County",Adzuna::API::Response::Company,San Francisco VA Health Care System - Veterans Health Administration,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
"Description Summary: CHRISTUS Trinity Clinic is seeking a board-certified or board-eligible Internal Medicine Physician to join their team in San Antonio, TX. This opportunity is to practice in our newly renovated 20,000 square foot clinic. Shift/Schedule - M-F 8:00am-5:00pm (half day a week built-in for admin and personal time) 100% Outpatient The physician must be Board Certified/Board Eligible Patient volume: 18-22 patients per day Our competitive benefits package includes: Competitive 1st y…",29.58222,2026-07-12T09:22:22Z,https://www.adzuna.com/land/ad/5797961069?se=esbiTf998RGNqvBiBxieKA&utm_medium=api&utm_source=abfa41a4&v=2170351F5051E28F55C04C47494714B5FC44FAD9,Adzuna::API::Response::Job,-98.47668,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZXNiaVRmOTk4UkdOcXZCaUJ4aWVLQSIsImkiOiI1Nzk3OTYxMDY5In0.tBY9BeVc8AlMuEyLS7bRjpH71jvMmhIkDtMb-phG4Zc,49675.25,1,5797961069,49675.25,Internal Medicine - Physician,"['US', 'Texas', 'Bexar County', 'Hill Country Village']",Adzuna::API::Response::Location,"Hill Country Village, Bexar County",Adzuna::API::Response::Company,CHRISTUS Trinity Clinic SR Preventative and Diagnostic Medicine - CHRISTUS Health,Adzuna::API::Response::Category,Admin Jobs,admin-jobs,,
"Your future role at a glance Location: Austin, TX Cedar Park, TX Facility: Dell Children's Medical Group Far West Dell Children's Medical Group Cedar Park Schedule: Full-Time Sign-on bonuses Malpractice coverage with tail $7000 CME allowance and dedicated CME days Guaranteed salary This job location is not currently located in a Health Professional Shortage Area (HPSA) and/or Medically Underserved Areas/Populations (MUA/P) Shortage Designation Type. Life at Ascension: Where purpose meets opport…",30.507353,2026-07-12T09:22:22Z,https://www.adzuna.com/land/ad/5797961100?se=esbiTf998RGNqvBiBxieKA&utm_medium=api&utm_source=abfa41a4&v=971CA209FE53397805192B0067914F7916EB6F32,Adzuna::API::Response::Job,-97.649709,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZXNiaVRmOTk4UkdOcXZCaUJ4aWVLQSIsImkiOiI1Nzk3OTYxMTAwIn0.iCQpDnmW9bqdyeQ7ipti_1A8UqpHUq4DLPe-85VeFr4,156796.3,1,5797961100,156796.3,Pediatrics - Physician,"['US', 'Texas', 'Williamson County', 'Round Rock']",Adzuna::API::Response::Location,"Round Rock, Williamson County",Adzuna::API::Response::Company,Strictly Peds Medical Office Bldg - Ascension,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
