description,created,salary_min,redirect_url,longitude,salary_max,adref,salary_is_predicted,__CLASS__,latitude,title,id,category.label,category.tag,category.__CLASS__,company.__CLASS__,company.display_name,location.area,location.display_name,location.__CLASS__,contract_time,contract_type
"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",2026-04-09T10:34:43Z,32007.88,https://www.adzuna.com/land/ad/5694593676?se=RJrPsCQ08RGPyaX1Fj_fyg&utm_medium=api&utm_source=abfa41a4&v=636E4083CD2C8CCEA9BB81CFAF4F54085E097230,-88.254681,32007.88,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NDU5MzY3NiIsInMiOiJSSnJQc0NRMDhSR1B5YVgxRmpfZnlnIn0.nUGvzjZZM4aJjHyiHPParKTARtU579N56e2OYFCCxTc,1,Adzuna::API::Response::Job,41.785667,Drive with Uber,5694593676,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Uber,"['US', 'Illinois', 'DuPage County', 'Eola']","Eola, DuPage County",Adzuna::API::Response::Location,part_time,
"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",2026-04-09T10:34:43Z,30515.14,https://www.adzuna.com/land/ad/5694593673?se=RJrPsCQ08RGPyaX1Fj_fyg&utm_medium=api&utm_source=abfa41a4&v=6BFF9D47C87C1989D5498FCA080530BC49733E20,-87.789796,30515.14,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NDU5MzY3MyIsInMiOiJSSnJQc0NRMDhSR1B5YVgxRmpfZnlnIn0.2YEq3yuoSmJvlZ6XE7NvvuHLCTHuWo5-QDAfsp_65qI,1,Adzuna::API::Response::Job,41.894682,Drive with Uber for weekend cash,5694593673,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Uber,"['US', 'Illinois', 'Cook County', 'Oak Park']","Oak Park, Cook County",Adzuna::API::Response::Location,part_time,
"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",2026-04-09T10:34:43Z,40626.5,https://www.adzuna.com/land/ad/5694593677?se=RJrPsCQ08RGPyaX1Fj_fyg&utm_medium=api&utm_source=abfa41a4&v=8D53B112FAF1770B5546C2B406EBBBFEB2E75DF2,-88.283578,40626.5,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUkpyUHNDUTA4UkdQeWFYMUZqX2Z5ZyIsImkiOiI1Njk0NTkzNjc3In0._JLqwfFDYYrmwoVmccVJ7UTWNMAMk0FdBt31D-L2W5c,1,Adzuna::API::Response::Job,42.339973,Flexible Hours - Drive with Uber,5694593677,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Uber,"['US', 'Illinois', 'McHenry County', 'Holiday Hills']","Holiday Hills, McHenry County",Adzuna::API::Response::Location,part_time,
"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",2026-04-09T10:34:43Z,37686.49,https://www.adzuna.com/land/ad/5694593678?se=RJrPsCQ08RGPyaX1Fj_fyg&utm_medium=api&utm_source=abfa41a4&v=FC82709AE0DCC1E33D4A6AE8577FC171D1DF7551,-88.05366,37686.49,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NDU5MzY3OCIsInMiOiJSSnJQc0NRMDhSR1B5YVgxRmpfZnlnIn0.OUTtTUrGKW7VKA6ROERIIZV6n81PJ6IhaWB_i0LFqk0,1,Adzuna::API::Response::Job,42.05088,Sign up to Drive with Uber,5694593678,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Uber,"['US', 'Illinois', 'Cook County', 'Schaumburg']","Schaumburg, Cook County",Adzuna::API::Response::Location,part_time,
"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",2026-04-09T10:34:42Z,40494.79,https://www.adzuna.com/land/ad/5694593668?se=RJrPsCQ08RGPyaX1Fj_fyg&utm_medium=api&utm_source=abfa41a4&v=261B3A9A1D574992A0295216CA712DCAEF38B922,-87.6271,40494.79,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUkpyUHNDUTA4UkdQeWFYMUZqX2Z5ZyIsImkiOiI1Njk0NTkzNjY4In0.v9DM_lsgsXSH5pZSh4OqPLgY2b-wD7XOV5QOOHc-sRQ,1,Adzuna::API::Response::Job,41.8834,Driver - Earn in your free time,5694593668,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Uber,"['US', 'Illinois', 'Cook County', 'Chicago', 'The Loop']","The Loop, Chicago",Adzuna::API::Response::Location,part_time,
"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",2026-04-09T10:34:42Z,46697.85,https://www.adzuna.com/land/ad/5694593672?se=RJrPsCQ08RGPyaX1Fj_fyg&utm_medium=api&utm_source=abfa41a4&v=67609E29C48F63712B46DE73F4BF05A850F03744,-88.224374,46697.85,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NDU5MzY3MiIsInMiOiJSSnJQc0NRMDhSR1B5YVgxRmpfZnlnIn0.Cc5N1TqNEt1ghi5dk6rWQB4ts28e_TxNWdmXxLQ9ssQ,1,Adzuna::API::Response::Job,41.563455,Earn Extra Income Driving,5694593672,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Uber,"['US', 'Illinois', 'Will County', 'Plainfield']","Plainfield, Will County",Adzuna::API::Response::Location,part_time,
"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",2026-04-09T10:34:42Z,38663.99,https://www.adzuna.com/land/ad/5694593669?se=RJrPsCQ08RGPyaX1Fj_fyg&utm_medium=api&utm_source=abfa41a4&v=FE7D941677C4DA7611E2ADE222A28E9636955FFC,-88.004754,38663.99,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUkpyUHNDUTA4UkdQeWFYMUZqX2Z5ZyIsImkiOiI1Njk0NTkzNjY5In0.I3Q_VJ6l4FpVrY4FSfrxo0csCosI3NjZVlPkKcf4iXE,1,Adzuna::API::Response::Job,42.006681,Driver - Flexible hours. Instant Pay.,5694593669,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Uber,"['US', 'Illinois', 'DuPage County', 'Itasca']","Itasca, DuPage County",Adzuna::API::Response::Location,part_time,
"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",2026-04-09T10:34:42Z,38293.88,https://www.adzuna.com/land/ad/5694593671?se=RJrPsCQ08RGPyaX1Fj_fyg&utm_medium=api&utm_source=abfa41a4&v=6C6952DE6CA8A98F5E2EF6F84E50E0B5B461BF87,-88.004754,38293.88,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NDU5MzY3MSIsInMiOiJSSnJQc0NRMDhSR1B5YVgxRmpfZnlnIn0.IWPe4ftMbYvI0-onE30eKSb8g0gitDe_zNJDNwFRhtw,1,Adzuna::API::Response::Job,42.006681,Drive on Your Schedule,5694593671,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Uber,"['US', 'Illinois', 'DuPage County', 'Itasca']","Itasca, DuPage County",Adzuna::API::Response::Location,part_time,
"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",2026-04-09T10:34:41Z,43247.35,https://www.adzuna.com/land/ad/5694593664?se=RJrPsCQ08RGPyaX1Fj_fyg&utm_medium=api&utm_source=abfa41a4&v=7D0A3A57F0ECA8F052A73ACDD049BB190BEC81B1,-88.052378,43247.35,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUkpyUHNDUTA4UkdQeWFYMUZqX2Z5ZyIsImkiOiI1Njk0NTkzNjY0In0.36wO46w1Guxz7MefR27ry8XdJxL9mPzek-vBhu7cNFA,1,Adzuna::API::Response::Job,41.510512,Driver,5694593664,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Uber,"['US', 'Illinois', 'Will County', 'Downtown Joliet']","Downtown Joliet, Will County",Adzuna::API::Response::Location,part_time,
"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",2026-04-09T10:34:41Z,32969.23,https://www.adzuna.com/land/ad/5694593667?se=RJrPsCQ08RGPyaX1Fj_fyg&utm_medium=api&utm_source=abfa41a4&v=3104DF301625A1733106B76868F8A63EF91549CE,-87.757994,32969.23,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUkpyUHNDUTA4UkdQeWFYMUZqX2Z5ZyIsImkiOiI1Njk0NTkzNjY3In0.N7xIkJoHCAhCbyJO7auoUJkxUjEgUZT0CniogoLSXyY,1,Adzuna::API::Response::Job,42.03326,Drive with Uber,5694593667,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Uber,"['US', 'Illinois', 'Cook County', 'Morton Grove']","Morton Grove, Cook County",Adzuna::API::Response::Location,part_time,
"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",2026-04-09T10:34:41Z,42289.1,https://www.adzuna.com/land/ad/5694593663?se=RJrPsCQ08RGPyaX1Fj_fyg&utm_medium=api&utm_source=abfa41a4&v=DD4527AC9D3CA76EA9A4EB2F5FD32F1B553A159B,-88.052378,42289.1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUkpyUHNDUTA4UkdQeWFYMUZqX2Z5ZyIsImkiOiI1Njk0NTkzNjYzIn0.sCK_glK4G-IKnq0iNAU9D5oMZwYebCTfTKOCU0ZHTh8,1,Adzuna::API::Response::Job,41.510512,Earn Extra Income Driving,5694593663,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Uber,"['US', 'Illinois', 'Will County', 'Downtown Joliet']","Downtown Joliet, Will County",Adzuna::API::Response::Location,part_time,
"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",2026-04-09T10:34:41Z,33758.41,https://www.adzuna.com/land/ad/5694593665?se=RJrPsCQ08RGPyaX1Fj_fyg&utm_medium=api&utm_source=abfa41a4&v=6FC75A8C6266AF34B184EF38754A13B2C9E338A4,-88.24564,33758.41,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NDU5MzY2NSIsInMiOiJSSnJQc0NRMDhSR1B5YVgxRmpfZnlnIn0.nwevg7WhbUVWYxPssDv0CfSmGXJaGwElSSrxIYo1VYw,1,Adzuna::API::Response::Job,41.74207,"Drive with Uber - Drive anytime, get Instant Pay",5694593665,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Uber,"['US', 'Illinois', 'DuPage County', 'Eola']","Eola, DuPage County",Adzuna::API::Response::Location,part_time,
"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",2026-04-09T10:34:41Z,35998.2,https://www.adzuna.com/land/ad/5694593666?se=RJrPsCQ08RGPyaX1Fj_fyg&utm_medium=api&utm_source=abfa41a4&v=F418781CB6D540721F8390049DD83B9835E47FA1,-88.018025,35998.2,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NDU5MzY2NiIsInMiOiJSSnJQc0NRMDhSR1B5YVgxRmpfZnlnIn0.z4eh1jvI6SofGDaPrD70TyiotjsJDLQ4vB2CwvOdAss,1,Adzuna::API::Response::Job,41.972217,Driver - Cash out with Instant Pay,5694593666,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Uber,"['US', 'Illinois', 'DuPage County', 'Itasca']","Itasca, DuPage County",Adzuna::API::Response::Location,part_time,
"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",2026-04-09T10:34:40Z,33899.13,https://www.adzuna.com/land/ad/5694593659?se=RJrPsCQ08RGPyaX1Fj_fyg&utm_medium=api&utm_source=abfa41a4&v=AEC0994D0334D20227006ABF743AA47FD2C13111,-88.314212,33899.13,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUkpyUHNDUTA4UkdQeWFYMUZqX2Z5ZyIsImkiOiI1Njk0NTkzNjU5In0.C4YA36hoHL9_Be7rsVUquTp4QmVHdf1nJ4tgIeFoFNY,1,Adzuna::API::Response::Job,42.273196,"Drive with Uber - Drive anytime, get Instant Pay",5694593659,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Uber,"['US', 'Illinois', 'McHenry County', 'Bull Valley']","Bull Valley, McHenry County",Adzuna::API::Response::Location,part_time,
"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",2026-04-09T10:34:40Z,48496.07,https://www.adzuna.com/land/ad/5694593660?se=RJrPsCQ08RGPyaX1Fj_fyg&utm_medium=api&utm_source=abfa41a4&v=9C613210D25A43DAA257016E03A3E36C4DFEE78B,-87.831276,48496.07,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUkpyUHNDUTA4UkdQeWFYMUZqX2Z5ZyIsImkiOiI1Njk0NTkzNjYwIn0.ryYJtVNx2uzp1u0S-oA4PVdkdcfK9iJytKDFPnBNYe4,1,Adzuna::API::Response::Job,41.854955,Choose your own schedule - Drive with Uber,5694593660,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Uber,"['US', 'Illinois', 'Cook County', 'North Riverside']","North Riverside, Cook County",Adzuna::API::Response::Location,part_time,
"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",2026-04-09T10:34:40Z,33993.34,https://www.adzuna.com/land/ad/5694593661?se=RJrPsCQ08RGPyaX1Fj_fyg&utm_medium=api&utm_source=abfa41a4&v=D9C8098188FF900F436E92BFFB1765B3F2120122,-87.935893,33993.34,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NDU5MzY2MSIsInMiOiJSSnJQc0NRMDhSR1B5YVgxRmpfZnlnIn0.J8Ll0da12TLDMfuhTAA-ibLGCPmBr0cqNtAlb21U33E,1,Adzuna::API::Response::Job,41.769753,Flexible Winter Schedule - Drive with Uber!,5694593661,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Uber,"['US', 'Illinois', 'DuPage County', 'Willowbrook']","Willowbrook, DuPage County",Adzuna::API::Response::Location,part_time,
"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",2026-04-09T10:34:39Z,33626.89,https://www.adzuna.com/land/ad/5694593651?se=RJrPsCQ08RGPyaX1Fj_fyg&utm_medium=api&utm_source=abfa41a4&v=5F21C698EFEFC2A2969597D8F8F90FB4B128FDD0,-87.738805,33626.89,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUkpyUHNDUTA4UkdQeWFYMUZqX2Z5ZyIsImkiOiI1Njk0NTkzNjUxIn0.O7KJTWqkPI-rkPLBnt6m7j81H7hWG-Sg1Ph6L69Rmuk,1,Adzuna::API::Response::Job,41.062764,Looking For Part-Time Jobs? - Drive with Uber,5694593651,Part time Jobs,part-time-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Uber,"['US', 'Illinois', 'Kankakee County', 'Saint Anne']","Saint Anne, Kankakee County",Adzuna::API::Response::Location,part_time,
